Target Name	ID	EC value	E-Value (sequence)	Score (domain)
strain_GIC31_complete_genome_2009091_2010404_+	COG1249		1.4e-128	427.9
strain_GIC31_complete_genome_835310_837721_+	COG1250		3.8e-150	362.4
strain_GIC31_complete_genome_835310_837721_+	COG1250		3.8e-150	67.2
strain_GIC31_complete_genome_835310_837721_+	COG1250		3.8e-150	67.1
strain_GIC31_complete_genome_646220_647878_+	COG1251		1.8e-94	314.8
strain_GIC31_complete_genome_2529307_2530653_-	COG1251		2.1e-68	228.7
strain_GIC31_complete_genome_879205_880422_+	COG1252		2.7e-133	442.9
strain_GIC31_complete_genome_871154_872209_-	COG1252		2.4e-95	317.6
strain_GIC31_complete_genome_1183063_1183992_+	COG1252		1.9e-39	130.4
strain_GIC31_complete_genome_729404_730798_+	COG1253		1.3e-155	516.2
strain_GIC31_complete_genome_2663100_2664410_+	COG1253		5e-142	471.4
strain_GIC31_complete_genome_2735390_2736715_-	COG1253		1.4e-141	470.0
strain_GIC31_complete_genome_1947973_1949193_-	COG1253		1.9e-138	459.7
strain_GIC31_complete_genome_859352_859624_+	COG1254		1.2e-35	121.3
strain_GIC31_complete_genome_734745_736238_+	COG1256		3.1e-127	422.8
strain_GIC31_complete_genome_883671_885704_+	COG1263		4.4e-209	693.9
strain_GIC31_complete_genome_882035_883561_+	COG1263		6.5e-171	567.8
strain_GIC31_complete_genome_532344_533885_-	COG1263		1.1e-163	543.8
strain_GIC31_complete_genome_2730199_2731686_+	COG1263		6.5e-148	491.7
strain_GIC31_complete_genome_2637035_2638663_+	COG1263		2.8e-124	413.5
strain_GIC31_complete_genome_726118_727566_+	COG1264		2.9e-154	512.7
strain_GIC31_complete_genome_1393637_1395058_-	COG1264		9.2e-146	484.5
strain_GIC31_complete_genome_311440_312813_+	COG1264		9.7e-145	481.0
strain_GIC31_complete_genome_1480489_1481919_-	COG1264		1.8e-140	467.0
strain_GIC31_complete_genome_466937_467293_+	COG1264		2.7e-27	92.4
strain_GIC31_complete_genome_2524190_2524840_+	COG1266		6.9e-39	131.5
strain_GIC31_complete_genome_1298703_1299401_+	COG1266		3.7e-17	59.7
strain_GIC31_complete_genome_2456790_2457632_-	COG1266		4.8e-17	59.3
strain_GIC31_complete_genome_1865177_1865752_-	COG1267		3.4e-30	103.1
strain_GIC31_complete_genome_1268439_1268969_-	COG1268		3.4e-52	174.3
strain_GIC31_complete_genome_1852262_1853650_-	COG1271		1.4e-155	516.2
strain_GIC31_complete_genome_831124_831795_+	COG1272		4.1e-104	346.7
strain_GIC31_complete_genome_2080499_2081143_+	COG1272		1e-84	282.8
strain_GIC31_complete_genome_1549659_1550657_-	COG1277		5.4e-41	138.1
strain_GIC31_complete_genome_2093643_2094380_+	COG1277		1.2e-24	84.0
strain_GIC31_complete_genome_2021802_2022935_-	COG1277		3.7e-13	46.2
strain_GIC31_complete_genome_638010_638768_-	COG1277		1.1e-11	41.0
strain_GIC31_complete_genome_2672112_2672312_-	COG1278		2.7e-39	133.2
strain_GIC31_complete_genome_761418_761639_+	COG1278		8.6e-39	131.6
strain_GIC31_complete_genome_34319_35245_+	COG1281		1.7e-99	330.2
strain_GIC31_complete_genome_1087328_1088971_+	COG1283		6e-211	699.3
strain_GIC31_complete_genome_306124_307710_+	COG1283		3e-105	350.1
strain_GIC31_complete_genome_739620_740534_-	COG1284		1.1e-111	370.3
strain_GIC31_complete_genome_1625156_1626031_+	COG1284		4.5e-106	351.7
strain_GIC31_complete_genome_808681_809586_+	COG1284		1.4e-100	333.9
strain_GIC31_complete_genome_766394_767251_+	COG1284		1.1e-97	324.3
strain_GIC31_complete_genome_2354035_2354901_+	COG1284		9.9e-88	291.5
strain_GIC31_complete_genome_2063133_2063669_-	COG1286		1.3e-29	101.0
strain_GIC31_complete_genome_1628865_1629536_-	COG1290		6.4e-91	302.7
strain_GIC31_complete_genome_1628037_1628831_-	COG1290		7.9e-37	124.3
strain_GIC31_complete_genome_2607490_2608287_+	COG1291		3.5e-97	322.7
strain_GIC31_complete_genome_1247433_1249001_+	COG1292		1.2e-209	694.8
strain_GIC31_complete_genome_1767240_1768937_+	COG1293		3.6e-201	667.5
strain_GIC31_complete_genome_1851216_1852247_-	COG1294		4.9e-53	177.4
strain_GIC31_complete_genome_2269015_2269962_+	COG1295		2.2e-87	291.2
strain_GIC31_complete_genome_489590_490444_+	COG1295		6.9e-64	213.7
strain_GIC31_complete_genome_1315302_1316123_+	COG1295		2.7e-63	211.8
strain_GIC31_complete_genome_2743682_2744410_+	COG1296		2e-72	241.0
strain_GIC31_complete_genome_1702300_1704318_-	COG1298		2.6e-285	945.4
strain_GIC31_complete_genome_1495355_1496389_+	COG1299		2.7e-40	135.7
strain_GIC31_complete_genome_2691829_2692440_-	COG1300		9.2e-32	107.9
strain_GIC31_complete_genome_314640_315902_+	COG1301		3.4e-154	511.4
strain_GIC31_complete_genome_2064111_2065325_+	COG1301		5.3e-95	316.2
strain_GIC31_complete_genome_1752377_1752739_-	COG1302		1.7e-48	162.6
strain_GIC31_complete_genome_717429_717764_+	COG1302		1e-18	65.1
strain_GIC31_complete_genome_2776294_2777277_+	COG1304		7.4e-23	74.5
strain_GIC31_complete_genome_2444588_2446684_-	COG1305		2.5e-47	159.2
strain_GIC31_complete_genome_724311_725159_+	COG1307		6.6e-115	381.5
strain_GIC31_complete_genome_2811459_2812322_-	COG1307		2.5e-100	333.4
strain_GIC31_complete_genome_303006_303851_-	COG1307		3.7e-94	313.1
strain_GIC31_complete_genome_663235_664065_+	COG1307		1e-87	291.9
strain_GIC31_complete_genome_657119_657970_+	COG1307		1.1e-79	265.4
strain_GIC31_complete_genome_809660_809884_+	COG1314		1.4e-17	61.6
strain_GIC31_complete_genome_720494_721516_-	COG1316		8e-99	329.2
strain_GIC31_complete_genome_488575_489528_+	COG1316		1.8e-95	318.2
strain_GIC31_complete_genome_490548_491471_+	COG1316		1.6e-93	311.7
strain_GIC31_complete_genome_2388821_2389924_-	COG1316		1.1e-83	279.4
strain_GIC31_complete_genome_2333777_2335054_-	COG1316		1.1e-64	215.9
strain_GIC31_complete_genome_1715348_1716070_-	COG1317		1.5e-26	90.8
strain_GIC31_complete_genome_2010442_2010801_-	COG1320		8e-40	134.3
strain_GIC31_complete_genome_1120788_1121222_+	COG1321		1.1e-51	173.4
strain_GIC31_complete_genome_1000919_1001386_+	COG1327		1.3e-71	237.7
strain_GIC31_complete_genome_1561318_1563168_-	COG1328		6e-177	587.8
strain_GIC31_complete_genome_2805100_2805624_+	COG1329		3.5e-46	155.3
strain_GIC31_complete_genome_1199362_1200909_+	COG1333		4.7e-109	362.6
strain_GIC31_complete_genome_751037_751393_+	COG1334		2.6e-20	70.6
strain_GIC31_complete_genome_2566047_2566580_+	COG1335		5.5e-48	161.1
strain_GIC31_complete_genome_2094446_2094994_+	COG1335		2.9e-45	152.2
strain_GIC31_complete_genome_1811604_1812095_-	COG1335		3.6e-36	122.5
strain_GIC31_complete_genome_1706471_1707136_-	COG1338		2.5e-107	356.1
strain_GIC31_complete_genome_749088_749927_+	COG1344		1.1e-106	354.3
strain_GIC31_complete_genome_757434_758258_-	COG1344		7.7e-87	289.0
strain_GIC31_complete_genome_736242_737174_+	COG1344		2.7e-77	257.6
strain_GIC31_complete_genome_751406_753079_+	COG1345		3.7e-107	356.2
strain_GIC31_complete_genome_2688536_2689210_+	COG1346		2.8e-72	241.7
strain_GIC31_complete_genome_1512748_1513497_-	COG1349		2.6e-89	296.6
strain_GIC31_complete_genome_1254180_1255184_+	COG1349		1.8e-65	218.3
strain_GIC31_complete_genome_926887_927108_-	COG1349		2.1e-13	47.2
strain_GIC31_complete_genome_1746358_1746927_-	COG1349		4.9e-09	32.5
strain_GIC31_complete_genome_1636101_1636898_-	COG1352		1.9e-99	331.4
strain_GIC31_complete_genome_1196512_1197294_+	COG1354		4.7e-80	266.4
strain_GIC31_complete_genome_1679966_1680262_-	COG1358		2.2e-27	93.1
strain_GIC31_complete_genome_127385_127669_+	COG1359		8.8e-36	121.2
strain_GIC31_complete_genome_2026324_2026617_+	COG1359		4.8e-27	92.4
strain_GIC31_complete_genome_742614_742907_+	COG1359		1e-18	65.0
strain_GIC31_complete_genome_2608265_2609041_+	COG1360		5.2e-78	261.0
strain_GIC31_complete_genome_1009542_1010621_+	COG1363		7.7e-147	486.3
strain_GIC31_complete_genome_938475_939581_+	COG1363		7.9e-138	456.7
strain_GIC31_complete_genome_1105381_1106403_+	COG1363		2.2e-106	353.1
strain_GIC31_complete_genome_2562399_2563616_-	COG1364		5.1e-167	553.0
strain_GIC31_complete_genome_2552036_2552362_-	COG1366		1.8e-28	97.2
strain_GIC31_complete_genome_1107892_1109808_+	COG1368		1.2e-155	517.4
strain_GIC31_complete_genome_2096032_2097939_-	COG1368		5.2e-153	508.7
strain_GIC31_complete_genome_128588_130417_-	COG1368		1.1e-136	454.6
strain_GIC31_complete_genome_1704332_1705423_-	COG1377		2.6e-137	455.7
strain_GIC31_complete_genome_2688183_2688539_+	COG1380		1.9e-39	131.9
strain_GIC31_complete_genome_1059319_1060068_+	COG1381		3.1e-72	240.8
strain_GIC31_complete_genome_1041787_1042533_+	COG1385		1.9e-77	257.3
strain_GIC31_complete_genome_1197272_1197865_+	COG1386		3.5e-70	234.1
strain_GIC31_complete_genome_1585187_1586062_+	COG1387		4.9e-44	148.0
strain_GIC31_complete_genome_1805593_1806177_-	COG1399		3e-32	109.4
strain_GIC31_complete_genome_815222_816181_+	COG1403		3.8e-14	50.2
strain_GIC31_complete_genome_2071354_2072211_+	COG1408		1.1e-70	236.1
strain_GIC31_complete_genome_1859102_1860241_-	COG1413		4.1e-22	76.2
strain_GIC31_complete_genome_1153942_1154529_+	COG1418		9.3e-31	104.5
strain_GIC31_complete_genome_1881221_1881754_+	COG1418		2.1e-22	77.1
strain_GIC31_complete_genome_1701220_1702269_-	COG1419		2.9e-113	377.3
strain_GIC31_complete_genome_1036142_1037164_+	COG1420		8.9e-118	390.9
strain_GIC31_complete_genome_1209373_1210245_+	COG1426		3.7e-47	159.1
strain_GIC31_complete_genome_2902278_2902949_-	COG1428		4.4e-91	303.3
strain_GIC31_complete_genome_2902946_2903581_-	COG1428		4.5e-87	290.1
strain_GIC31_complete_genome_624860_625363_+	COG1434		1.7e-35	120.2
strain_GIC31_complete_genome_361810_362421_+	COG1435		2.6e-92	307.1
strain_GIC31_complete_genome_1134319_1134768_+	COG1438		2.4e-60	200.6
strain_GIC31_complete_genome_2474106_2474414_+	COG1440		3.9e-48	162.0
strain_GIC31_complete_genome_2711856_2712152_-	COG1440		3.4e-41	139.2
strain_GIC31_complete_genome_148170_148763_+	COG1443		6.7e-48	161.4
strain_GIC31_complete_genome_2823055_2823597_-	COG1443		7.2e-48	161.2
strain_GIC31_complete_genome_144061_144561_+	COG1443		2.3e-33	113.5
strain_GIC31_complete_genome_1509918_1511825_-	COG1445		1.8e-265	880.5
strain_GIC31_complete_genome_517517_518935_+	COG1445		6.4e-209	693.3
strain_GIC31_complete_genome_2711507_2711851_-	COG1447		2.9e-32	107.8
strain_GIC31_complete_genome_2473762_2474109_+	COG1447		8.9e-29	96.7
strain_GIC31_complete_genome_1345466_1346182_-	COG1451		1.3e-66	222.1
strain_GIC31_complete_genome_1515980_1518571_-	COG1454		1.9e-215	713.8
strain_GIC31_complete_genome_2710173_2711501_-	COG1455		6.5e-165	547.1
strain_GIC31_complete_genome_2475848_2477176_+	COG1455		2.7e-148	492.2
strain_GIC31_complete_genome_1967004_1968221_-	COG1459		7.1e-139	460.4
strain_GIC31_complete_genome_1112630_1113607_+	COG1459		5.3e-37	124.7
strain_GIC31_complete_genome_1750663_1752354_-	COG1461		1.4e-232	770.9
strain_GIC31_complete_genome_846245_847078_+	COG1464		2e-113	376.0
strain_GIC31_complete_genome_1337737_1338558_+	COG1464		1.1e-109	363.8
strain_GIC31_complete_genome_2801321_2802139_-	COG1464		1.8e-98	326.9
strain_GIC31_complete_genome_1026753_1027772_+	COG1466		4.2e-93	309.9
strain_GIC31_complete_genome_266747_267655_-	COG1469		1.5e-91	303.8
strain_GIC31_complete_genome_301005_302954_+	COG1472		9.3e-155	514.5
strain_GIC31_complete_genome_2827573_2830347_-	COG1472		1.3e-146	252.1
strain_GIC31_complete_genome_2827573_2830347_-	COG1472		1.3e-146	242.3
strain_GIC31_complete_genome_2734147_2735379_+	COG1473		1.5e-164	545.6
strain_GIC31_complete_genome_1853919_1855040_-	COG1473		7.1e-126	418.0
strain_GIC31_complete_genome_1557111_1558205_-	COG1473		1.9e-91	304.5
strain_GIC31_complete_genome_2860867_2861652_-	COG1475		1.6e-85	285.5
strain_GIC31_complete_genome_2861699_2862586_-	COG1475		8.4e-82	273.2
strain_GIC31_complete_genome_287257_287466_-	COG1476		4.3e-27	92.8
strain_GIC31_complete_genome_2244091_2244630_-	COG1476		2.8e-25	86.8
strain_GIC31_complete_genome_2667918_2669108_-	COG1476		1.5e-17	61.3
strain_GIC31_complete_genome_152114_152593_-	COG1476		4.9e-14	50.3
strain_GIC31_complete_genome_1055489_1057570_+	COG1480		4.3e-220	730.2
strain_GIC31_complete_genome_791958_792911_+	COG1481		5.4e-130	430.6
strain_GIC31_complete_genome_519528_520469_+	COG1482		7.7e-122	405.2
strain_GIC31_complete_genome_2712294_2714078_+	COG1482		1.2e-96	311.1
strain_GIC31_complete_genome_1447251_1447967_+	COG1484		2.5e-89	298.3
strain_GIC31_complete_genome_2512446_2513162_+	COG1484		2.5e-89	298.3
strain_GIC31_complete_genome_2027138_2027854_-	COG1484		2e-82	275.6
strain_GIC31_complete_genome_2207461_2208177_-	COG1484		2e-82	275.6
strain_GIC31_complete_genome_1002787_1003701_+	COG1484		3.9e-50	168.9
strain_GIC31_complete_genome_191432_192829_-	COG1486		7.3e-172	569.8
strain_GIC31_complete_genome_462885_464234_+	COG1486		3.6e-146	485.0
strain_GIC31_complete_genome_2566603_2568048_+	COG1488		2.5e-172	572.3
strain_GIC31_complete_genome_2691083_2691805_+	COG1489		2e-46	155.2
strain_GIC31_complete_genome_1925630_1926073_-	COG1490		2.1e-71	236.4
strain_GIC31_complete_genome_784260_785198_+	COG1493		3.3e-118	392.7
strain_GIC31_complete_genome_355145_356113_+	COG1494		3.7e-156	516.6
strain_GIC31_complete_genome_866407_867387_-	COG1494		1.7e-139	461.9
strain_GIC31_complete_genome_2085383_2085799_-	COG1495		1e-42	144.3
strain_GIC31_complete_genome_1856026_1856415_+	COG1495		9.1e-33	111.5
strain_GIC31_complete_genome_1438446_1438865_-	COG1495		1.3e-20	71.6
strain_GIC31_complete_genome_1789791_1790552_-	COG1496		2.7e-65	217.7
strain_GIC31_complete_genome_228670_231012_+	COG1501		8.6e-179	593.2
strain_GIC31_complete_genome_1875799_1877310_-	COG1502		5.2e-137	455.2
strain_GIC31_complete_genome_1366179_1367645_-	COG1502		2.7e-134	446.3
strain_GIC31_complete_genome_1499855_1501312_+	COG1502		7.5e-132	438.2
strain_GIC31_complete_genome_316473_318002_-	COG1502		3.4e-120	399.7
strain_GIC31_complete_genome_1846227_1847684_-	COG1502		9.3e-42	140.6
strain_GIC31_complete_genome_909540_910295_+	COG1506		4.2e-37	125.5
strain_GIC31_complete_genome_795315_796457_+	COG1508		3.8e-65	206.5
strain_GIC31_complete_genome_26720_29128_+	COG1511		3.8e-220	369.0
strain_GIC31_complete_genome_26720_29128_+	COG1511		3.8e-220	368.8
strain_GIC31_complete_genome_930017_930592_+	COG1514		1.4e-37	126.9
strain_GIC31_complete_genome_1865895_1866404_+	COG1514		1.4e-35	120.5
strain_GIC31_complete_genome_874028_874573_+	COG1514		2.3e-12	44.3
strain_GIC31_complete_genome_753094_753468_+	COG1516		9e-49	162.6
strain_GIC31_complete_genome_758242_758622_-	COG1516		1.4e-18	64.2
strain_GIC31_complete_genome_33534_34298_+	COG1521		5.1e-122	405.5
strain_GIC31_complete_genome_461574_461981_+	COG1522		2.1e-36	123.3
strain_GIC31_complete_genome_901632_902126_+	COG1522		9e-36	121.2
strain_GIC31_complete_genome_2584944_2586938_-	COG1523		1.5e-183	609.2
strain_GIC31_complete_genome_649385_652327_+	COG1523		3e-183	608.5
strain_GIC31_complete_genome_931423_933588_+	COG1523		2.4e-172	572.2
strain_GIC31_complete_genome_1657148_1657945_-	COG1525		5.2e-52	173.9
strain_GIC31_complete_genome_1952166_1953491_-	COG1530		9.7e-73	242.8
strain_GIC31_complete_genome_2110448_2110744_-	COG1534		6.5e-45	151.0
strain_GIC31_complete_genome_1716054_1717061_-	COG1536		3.2e-144	478.4
strain_GIC31_complete_genome_39929_40294_+	COG1539		2.5e-51	172.3
strain_GIC31_complete_genome_1099223_1101424_+	COG1543		7.8e-205	680.0
strain_GIC31_complete_genome_1623243_1624364_-	COG1543		3.1e-09	33.0
strain_GIC31_complete_genome_761953_762513_+	COG1544		1.2e-77	258.1
strain_GIC31_complete_genome_1195978_1196448_-	COG1547		2.5e-31	106.7
strain_GIC31_complete_genome_738206_738433_+	COG1551		4.5e-33	112.5
strain_GIC31_complete_genome_2117766_2120063_-	COG1554		1.9e-291	966.6
strain_GIC31_complete_genome_1023744_1024313_+	COG1555		1e-34	117.8
strain_GIC31_complete_genome_2656328_2657023_+	COG1556		1.4e-54	182.6
strain_GIC31_complete_genome_1718955_1719383_-	COG1558		3.1e-54	180.5
strain_GIC31_complete_genome_1898191_1899339_-	COG1559		2.7e-106	353.4
strain_GIC31_complete_genome_2141186_2141986_-	COG1562		8.4e-92	305.9
strain_GIC31_complete_genome_1753240_1753827_-	COG1564		4.4e-61	204.6
strain_GIC31_complete_genome_1128910_1130259_+	COG1570		1.6e-170	566.1
strain_GIC31_complete_genome_963549_965123_+	COG1574		5e-145	481.7
strain_GIC31_complete_genome_2270574_2271473_-	COG1575		3.1e-101	336.7
strain_GIC31_complete_genome_2843239_2843718_-	COG1576		5.5e-60	198.9
strain_GIC31_complete_genome_1710113_1710562_-	COG1580		1.8e-25	87.1
strain_GIC31_complete_genome_1710555_1710737_-	COG1582		5.9e-17	58.5
strain_GIC31_complete_genome_1018794_1019315_+	COG1585		1.1e-09	34.1
strain_GIC31_complete_genome_1000037_1000423_+	COG1586		1.2e-53	180.0
strain_GIC31_complete_genome_1987288_1987830_-	COG1587		6.6e-37	124.5
strain_GIC31_complete_genome_1793324_1794094_-	COG1589		3.2e-35	119.2
strain_GIC31_complete_genome_2621330_2622220_+	COG1597		6.9e-101	334.9
strain_GIC31_complete_genome_683129_684130_+	COG1597		6.1e-96	318.7
strain_GIC31_complete_genome_1590997_1591875_-	COG1597		6.1e-68	226.3
strain_GIC31_complete_genome_2211501_2212658_-	COG1600		3.4e-114	380.2
strain_GIC31_complete_genome_949857_950870_+	COG1609		6.8e-129	427.8
strain_GIC31_complete_genome_2483012_2484025_-	COG1609		2.1e-122	406.4
strain_GIC31_complete_genome_2124725_2125768_-	COG1609		2.3e-122	406.2
strain_GIC31_complete_genome_185748_186731_+	COG1609		2.4e-118	392.9
strain_GIC31_complete_genome_1395190_1396164_-	COG1609		6.5e-102	338.9
strain_GIC31_complete_genome_1051864_1052313_+	COG1610		5.5e-63	209.2
strain_GIC31_complete_genome_1819882_1820784_+	COG1612		1.9e-73	244.5
strain_GIC31_complete_genome_147154_148173_+	COG1619		7.8e-108	358.3
strain_GIC31_complete_genome_2666906_2667913_+	COG1619		1.2e-76	255.4
strain_GIC31_complete_genome_2250742_2252379_-	COG1620		5.1e-156	517.6
strain_GIC31_complete_genome_1479052_1480470_-	COG1621		6.4e-174	577.9
strain_GIC31_complete_genome_1392197_1393618_-	COG1621		2.6e-161	536.2
strain_GIC31_complete_genome_450255_451166_+	COG1621		1.7e-109	364.6
strain_GIC31_complete_genome_1817550_1818578_-	COG1622		4.8e-94	313.2
strain_GIC31_complete_genome_2305377_2305847_-	COG1622		8.8e-36	121.6
strain_GIC31_complete_genome_110357_111217_+	COG1624		3.7e-116	386.1
strain_GIC31_complete_genome_2409374_2410051_-	COG1646		1.8e-74	248.7
strain_GIC31_complete_genome_809963_810727_+	COG1647		8.2e-85	282.2
strain_GIC31_complete_genome_2760224_2760979_-	COG1647		3e-74	247.6
strain_GIC31_complete_genome_1475633_1476478_+	COG1647		3.1e-21	71.7
strain_GIC31_complete_genome_415813_417123_+	COG1653		3.8e-102	340.3
strain_GIC31_complete_genome_2317247_2318542_-	COG1653		6.1e-83	276.8
strain_GIC31_complete_genome_2481503_2482813_-	COG1653		1.1e-57	193.2
strain_GIC31_complete_genome_526533_527789_-	COG1653		5.3e-57	191.2
strain_GIC31_complete_genome_756295_756960_-	COG1655		8.6e-52	173.5
strain_GIC31_complete_genome_11489_12049_+	COG1658		3.1e-67	224.0
strain_GIC31_complete_genome_790057_790929_+	COG1660		4.5e-118	391.5
strain_GIC31_complete_genome_2587009_2587500_+	COG1666		1.9e-61	204.2
strain_GIC31_complete_genome_711806_712999_-	COG1668		8.8e-87	289.5
strain_GIC31_complete_genome_584199_584735_+	COG1670		7.9e-57	190.7
strain_GIC31_complete_genome_1861844_1862452_-	COG1670		7.9e-57	190.7
strain_GIC31_complete_genome_2287505_2288050_-	COG1670		1.8e-54	182.9
strain_GIC31_complete_genome_1221568_1222116_+	COG1670		4.2e-53	178.4
strain_GIC31_complete_genome_148855_149442_+	COG1670		1.5e-49	166.9
strain_GIC31_complete_genome_1663977_1666154_-	COG1674		7.5e-224	742.8
strain_GIC31_complete_genome_2035967_2041153_-	COG1674		9.7e-86	285.7
strain_GIC31_complete_genome_1718657_1718941_-	COG1677		2.9e-28	96.0
strain_GIC31_complete_genome_211852_212865_-	COG1680		8.5e-72	239.4
strain_GIC31_complete_genome_971525_972034_+	COG1680		9e-17	58.1
strain_GIC31_complete_genome_618737_619534_+	COG1682		3.6e-67	223.9
strain_GIC31_complete_genome_1705420_1706190_-	COG1684		4.9e-66	220.7
strain_GIC31_complete_genome_2896474_2897718_+	COG1686		7.7e-104	345.5
strain_GIC31_complete_genome_1461199_1462359_+	COG1686		3.1e-102	340.3
strain_GIC31_complete_genome_1319053_1320030_-	COG1686		1.8e-72	242.1
strain_GIC31_complete_genome_2245445_2246623_-	COG1690		8.8e-106	351.9
strain_GIC31_complete_genome_1215075_1215869_+	COG1692		9.9e-119	392.5
strain_GIC31_complete_genome_2507556_2507780_-	COG1694		2.9e-24	83.2
strain_GIC31_complete_genome_893113_893901_+	COG1694		4.5e-18	44.4
strain_GIC31_complete_genome_2658094_2658414_-	COG1695		9.5e-37	124.7
strain_GIC31_complete_genome_162497_162850_+	COG1695		1.9e-34	117.1
strain_GIC31_complete_genome_1184469_1185014_+	COG1695		1.1e-31	108.1
strain_GIC31_complete_genome_626589_626906_-	COG1695		2.5e-22	77.5
strain_GIC31_complete_genome_296277_296633_+	COG1695		2.8e-16	57.8
strain_GIC31_complete_genome_622087_623520_+	COG1696		2.7e-200	665.2
strain_GIC31_complete_genome_737769_738206_+	COG1699		8.4e-56	185.7
strain_GIC31_complete_genome_1054514_1055470_+	COG1702		7.8e-146	483.7
strain_GIC31_complete_genome_2733066_2733614_-	COG1704		1.6e-92	308.4
strain_GIC31_complete_genome_2006431_2007237_-	COG1708		2.6e-13	47.2
strain_GIC31_complete_genome_1573699_1574421_+	COG1708		6.6e-10	36.3
strain_GIC31_complete_genome_2866830_2867582_+	COG1708		2e-07	28.1
strain_GIC31_complete_genome_905298_906296_+	COG1712		2.4e-09	33.4
strain_GIC31_complete_genome_1497708_1498721_-	COG1712		5.5e-07	26.0
strain_GIC31_complete_genome_2109335_2109892_-	COG1713		9.8e-71	235.8
strain_GIC31_complete_genome_656567_656986_+	COG1714		1.8e-13	47.3
strain_GIC31_complete_genome_2642907_2643299_-	COG1714		2.7e-09	34.1
strain_GIC31_complete_genome_2446681_2447748_-	COG1721		1.5e-44	150.0
strain_GIC31_complete_genome_1364127_1365155_+	COG1721		1.2e-35	120.6
strain_GIC31_complete_genome_136873_137925_+	COG1721		4e-29	99.0
strain_GIC31_complete_genome_1130228_1130458_+	COG1722		6.8e-26	88.2
strain_GIC31_complete_genome_2023781_2024182_-	COG1725		1.6e-43	146.4
strain_GIC31_complete_genome_2302511_2302903_-	COG1725		6.5e-38	127.9
strain_GIC31_complete_genome_756970_757413_-	COG1728		9.1e-42	140.0
strain_GIC31_complete_genome_378492_380078_-	COG1732		1.5e-177	419.2
strain_GIC31_complete_genome_1591872_1593377_-	COG1732		1.5e-168	379.4
strain_GIC31_complete_genome_2666516_2666842_+	COG1733		1.2e-48	163.7
strain_GIC31_complete_genome_152734_153276_-	COG1734		4.3e-35	119.7
strain_GIC31_complete_genome_477378_478226_+	COG1737		3.1e-99	329.8
strain_GIC31_complete_genome_309070_309918_+	COG1737		6.8e-87	289.2
strain_GIC31_complete_genome_531513_532319_-	COG1737		6.2e-72	239.9
strain_GIC31_complete_genome_193034_193903_+	COG1737		8.1e-54	180.2
strain_GIC31_complete_genome_1489582_1490277_+	COG1738		5e-73	243.2
strain_GIC31_complete_genome_721558_722199_-	COG1739		1.7e-84	280.4
strain_GIC31_complete_genome_155189_156046_-	COG1741		4.5e-73	243.6
strain_GIC31_complete_genome_1661642_1662727_-	COG1744		6.9e-121	401.4
strain_GIC31_complete_genome_1020977_1021948_+	COG1744		1.2e-96	321.5
strain_GIC31_complete_genome_1467445_1467963_-	COG1748		6.3e-07	25.7
strain_GIC31_complete_genome_1555549_1556976_-	COG1757		3.4e-151	502.0
strain_GIC31_complete_genome_2629738_2631114_-	COG1757		1.3e-135	450.3
strain_GIC31_complete_genome_2592140_2593441_+	COG1757		2e-126	420.2
strain_GIC31_complete_genome_2371036_2372628_-	COG1757		9e-98	225.8
strain_GIC31_complete_genome_2371036_2372628_-	COG1757		9e-98	91.0
strain_GIC31_complete_genome_1766261_1766470_-	COG1758		1.8e-11	42.1
strain_GIC31_complete_genome_1749037_1749924_-	COG1760		9.1e-109	362.4
strain_GIC31_complete_genome_1749937_1750599_-	COG1760		3e-50	168.9
strain_GIC31_complete_genome_518948_519406_+	COG1762		3.6e-56	188.3
strain_GIC31_complete_genome_2070845_2071258_+	COG1764		2e-51	171.9
strain_GIC31_complete_genome_2690634_2691080_+	COG1764		9.3e-35	117.4
strain_GIC31_complete_genome_1499334_1499759_-	COG1765		1e-44	150.6
strain_GIC31_complete_genome_183606_184055_+	COG1765		4.9e-36	122.0
strain_GIC31_complete_genome_1717067_1718635_-	COG1766		1.5e-126	420.5
strain_GIC31_complete_genome_3663_4493_+	COG1774		5.6e-141	467.6
strain_GIC31_complete_genome_1708002_1709117_-	COG1776		9.9e-62	206.0
strain_GIC31_complete_genome_1697382_1697981_-	COG1776		1.7e-56	188.8
strain_GIC31_complete_genome_2824709_2826076_-	COG1785		1.2e-170	567.1
strain_GIC31_complete_genome_2601766_2602260_-	COG1787		2.1e-52	175.4
strain_GIC31_complete_genome_268794_269327_-	COG1791		1.3e-57	191.4
strain_GIC31_complete_genome_1955567_1956457_-	COG1792		1.8e-79	264.6
strain_GIC31_complete_genome_2061354_2063063_-	COG1796		2.1e-210	697.6
strain_GIC31_complete_genome_1788650_1789117_-	COG1799		3.4e-43	145.2
strain_GIC31_complete_genome_862499_863344_+	COG1801		1.1e-79	265.6
strain_GIC31_complete_genome_2748350_2748763_+	COG1803		9.5e-70	232.3
strain_GIC31_complete_genome_1063962_1064783_+	COG1806		3.4e-108	358.8
strain_GIC31_complete_genome_2348359_2349063_-	COG1811		5.5e-87	288.3
strain_GIC31_complete_genome_710653_711252_+	COG1813		2e-13	47.7
strain_GIC31_complete_genome_1719386_1719754_-	COG1815		2.8e-34	116.1
strain_GIC31_complete_genome_508779_509855_+	COG1819		1.9e-14	49.8
strain_GIC31_complete_genome_2390836_2391981_-	COG1820		1.9e-150	500.1
