Target Name	ID	EC value	E-Value (sequence)	Score (domain)
NZ_ATCL01000022.1_243021_244139_-	K07148		1.2e-84	281.8
NZ_ATCL01000020.1_175189_175833_-	K07149		4e-55	184.4
NZ_ATCL01000009.1_58354_59259_+	K07149		9.1e-13	45.1
NZ_ATCL01000014.1_695417_696277_+	K07149		6.5e-07	25.7
NZ_ATCL01000009.1_15983_16840_+	K07149		7.7e-07	25.6
NZ_ATCL01000003.1_79413_80117_+	K07150		1.1e-90	300.7
NZ_ATCL01000020.1_11177_11773_+	K07152		3.8e-42	142.6
NZ_ATCL01000020.1_281760_282380_+	K07152		4.2e-42	142.4
NZ_ATCL01000014.1_85370_86083_-	K07167		5.1e-09	33.4
NZ_ATCL01000022.1_337909_338259_+	K07171		5.1e-41	138.5
NZ_ATCL01000009.1_300288_300755_+	K07173		4.6e-62	206.8
NZ_ATCL01000020.1_264286_265602_+	K07175		1.1e-192	639.7
NZ_ATCL01000014.1_42463_43074_+	K07176		8.2e-13	45.7
NZ_ATCL01000020.1_286508_287500_+	K07177		4.2e-102	339.4
NZ_ATCL01000014.1_261872_263191_+	K07181		1.9e-120	400.0
NZ_ATCL01000009.1_217811_218404_+	K07184		5.4e-11	39.7
NZ_ATCL01000009.1_266869_268383_+	K07192		9.2e-146	483.9
NZ_ATCL01000017.1_64414_64620_-	K07213		7.5e-17	59.5
NZ_ATCL01000021.1_97019_98206_-	K07218		6.5e-59	196.9
NZ_ATCL01000014.1_682258_682773_+	K07228		1.1e-52	175.3
NZ_ATCL01000017.1_87629_89404_-	K07228		2.6e-11	29.6
NZ_ATCL01000020.1_156904_157758_-	K07238		9.1e-86	285.8
NZ_ATCL01000014.1_619613_620434_+	K07238		8.2e-72	239.8
NZ_ATCL01000014.1_574225_575409_-	K07240		2.8e-78	157.8
NZ_ATCL01000014.1_574225_575409_-	K07240		2.8e-78	105.8
NZ_ATCL01000009.1_182058_182858_+	K07251		2.7e-19	66.7
NZ_ATCL01000020.1_523680_524480_-	K07251		2.7e-17	60.3
NZ_ATCL01000019.1_1810_3054_-	K07258		1.1e-97	325.5
NZ_ATCL01000020.1_733389_734405_+	K07258		7.8e-73	243.5
NZ_ATCL01000020.1_798180_799145_-	K07260		7.1e-78	259.8
NZ_ATCL01000022.1_136351_137190_-	K07260		2.3e-71	238.4
NZ_ATCL01000020.1_422393_423658_+	K07263		1.9e-82	275.2
NZ_ATCL01000020.1_848643_849902_-	K07263		2.9e-49	165.6
NZ_ATCL01000020.1_849899_851137_-	K07263		3.4e-24	82.5
NZ_ATCL01000020.1_777430_778641_+	K07282		2.4e-46	155.7
NZ_ATCL01000019.1_6299_6913_+	K07284		6e-40	134.5
NZ_ATCL01000022.1_211296_212192_-	K07284		5.7e-27	91.7
NZ_ATCL01000020.1_727799_728353_-	K07284		4.6e-16	56.0
NZ_ATCL01000020.1_769173_770174_-	K07301		7.4e-53	177.2
NZ_ATCL01000009.1_220992_221714_+	K07313		3.9e-20	69.5
NZ_ATCL01000022.1_179020_179727_+	K07322		1.2e-78	262.0
NZ_ATCL01000020.1_432362_433447_+	K07335		5.4e-114	379.4
NZ_ATCL01000009.1_268527_269498_+	K07335		1.5e-84	282.3
NZ_ATCL01000009.1_266344_266865_+	K07340		6.1e-07	26.4
NZ_ATCL01000012.1_88204_90165_+	K07344		4.9e-11	38.4
NZ_ATCL01000020.1_14635_15330_-	K07396		9.2e-18	61.6
NZ_ATCL01000020.1_598109_598534_+	K07397		1.6e-38	130.4
NZ_ATCL01000014.1_65927_66376_+	K07397		6.7e-23	79.3
NZ_ATCL01000020.1_855514_857061_-	K07399		2.2e-85	284.6
NZ_ATCL01000009.1_305477_305989_+	K07403		9.6e-36	120.9
NZ_ATCL01000014.1_411605_413671_+	K07407		2.8e-58	195.7
NZ_ATCL01000020.1_743510_744676_-	K07444		1.9e-167	555.9
NZ_ATCL01000020.1_190978_191400_+	K07447		3.4e-55	184.8
NZ_ATCL01000012.1_43781_44821_-	K07448		2.7e-22	76.6
NZ_ATCL01000022.1_288473_288967_+	K07449		6.5e-47	156.7
NZ_ATCL01000012.1_2007_2822_-	K07451		1.1e-19	68.3
NZ_ATCL01000022.1_82267_83064_-	K07451		9.4e-12	42.5
NZ_ATCL01000012.1_64270_65103_-	K07454		1.5e-37	127.3
NZ_ATCL01000020.1_35207_37561_+	K07456		5e-250	829.9
NZ_ATCL01000022.1_150266_152176_+	K07456		5.9e-176	583.6
NZ_ATCL01000009.1_64608_66311_+	K07459		7.7e-83	276.5
NZ_ATCL01000009.1_291017_292993_+	K07459		1e-13	44.2
NZ_ATCL01000022.1_155615_156364_+	K07459		6.7e-17	36.2
NZ_ATCL01000010.1_23510_23875_-	K07461		3.1e-19	67.2
NZ_ATCL01000020.1_160293_162584_+	K07462		2.3e-212	705.1
NZ_ATCL01000020.1_178542_179849_-	K07478		1.2e-196	652.5
NZ_ATCL01000020.1_67069_67743_-	K07483		3.3e-21	43.2
NZ_ATCL01000020.1_518850_520490_+	K07487		8.6e-133	440.5
NZ_ATCL01000020.1_173945_175117_+	K07496		5.2e-128	426.0
NZ_ATCL01000020.1_66173_66928_-	K07497		2.4e-41	139.6
NZ_ATCL01000020.1_492419_493576_+	K07502		4.4e-86	286.8
NZ_ATCL01000014.1_308262_309143_+	K07506		1.2e-32	111.1
NZ_ATCL01000020.1_640535_641329_+	K07506		1.1e-32	111.0
NZ_ATCL01000014.1_454750_455430_-	K07507		2.4e-07	26.7
NZ_ATCL01000009.1_88762_91173_+	K07516		2.7e-176	585.0
NZ_ATCL01000017.1_82655_83656_+	K07533		4.7e-73	244.2
NZ_ATCL01000020.1_165500_165943_+	K07560		4.3e-65	217.5
NZ_ATCL01000014.1_234378_235376_+	K07566		7.6e-123	408.6
NZ_ATCL01000020.1_152354_153412_+	K07568		5.1e-155	514.0
NZ_ATCL01000009.1_153237_153629_+	K07570		2.6e-48	161.7
NZ_ATCL01000010.1_2916_3455_-	K07571		6.9e-62	204.9
NZ_ATCL01000017.1_12393_12689_-	K07574		1.8e-35	119.7
NZ_ATCL01000020.1_140259_140594_+	K07584		8e-31	104.8
NZ_ATCL01000021.1_11410_11952_-	K07586		5.4e-71	236.6
NZ_ATCL01000020.1_414827_415123_+	K07590		8e-09	32.4
NZ_ATCL01000014.1_640432_641436_+	K07636		1e-53	180.5
NZ_ATCL01000021.1_34931_36316_+	K07642		2.4e-103	343.7
NZ_ATCL01000020.1_749469_750815_+	K07642		2.5e-86	287.7
NZ_ATCL01000014.1_300292_301635_-	K07642		2.7e-81	271.1
NZ_ATCL01000008.1_26079_27386_-	K07642		1.2e-79	265.8
NZ_ATCL01000022.1_154362_155633_+	K07642		1.3e-67	225.9
NZ_ATCL01000017.1_62031_63377_-	K07650		9.7e-138	457.9
NZ_ATCL01000020.1_851751_853454_-	K07651		7.7e-172	570.3
NZ_ATCL01000022.1_30585_32426_+	K07652		5.5e-173	574.4
NZ_ATCL01000009.1_239673_241400_+	K07652		3.3e-119	396.8
NZ_ATCL01000022.1_228873_230927_-	K07652		9.1e-119	395.3
NZ_ATCL01000014.1_270307_272238_+	K07652		4.6e-113	376.5
NZ_ATCL01000022.1_286173_288347_-	K07652		4.6e-122	374.4
NZ_ATCL01000009.1_238972_239676_+	K07658		2.9e-109	362.6
NZ_ATCL01000022.1_277739_278431_+	K07658		1.9e-90	300.7
NZ_ATCL01000014.1_240469_241155_+	K07658		1.8e-87	291.0
NZ_ATCL01000014.1_501365_502081_-	K07658		4e-85	283.1
NZ_ATCL01000022.1_153550_154362_+	K07665		2.6e-66	220.9
NZ_ATCL01000022.1_29871_30581_+	K07668		5.4e-116	383.6
NZ_ATCL01000014.1_676094_676786_+	K07692		1e-93	310.3
NZ_ATCL01000020.1_919215_919946_-	K07699		5.2e-89	295.5
NZ_ATCL01000008.1_49325_50311_+	K07705		1e-27	94.0
NZ_ATCL01000008.1_32556_33008_+	K07705		3.1e-17	60.2
NZ_ATCL01000021.1_89161_90909_-	K07718		8.9e-111	368.9
NZ_ATCL01000021.1_88457_89164_-	K07720		1.1e-79	146.5
NZ_ATCL01000020.1_783075_784271_+	K07720		6.2e-42	141.8
NZ_ATCL01000021.1_88457_89164_-	K07720		1.1e-79	123.2
NZ_ATCL01000014.1_215982_216737_-	K07720		1.1e-24	84.7
NZ_ATCL01000022.1_337625_337903_+	K07723		4.1e-13	47.1
NZ_ATCL01000014.1_4744_4950_+	K07727		2.1e-36	123.0
NZ_ATCL01000012.1_82189_82410_-	K07727		1.3e-09	35.7
NZ_ATCL01000014.1_159211_159420_-	K07729		4.2e-26	89.6
NZ_ATCL01000014.1_35797_36276_-	K07729		1e-10	39.3
NZ_ATCL01000014.1_322303_322899_+	K07734		1.5e-65	218.9
NZ_ATCL01000022.1_74088_74612_-	K07736		7.5e-35	118.0
NZ_ATCL01000009.1_248469_248936_+	K07738		6.5e-73	242.8
NZ_ATCL01000020.1_414558_414830_+	K07742		1.2e-28	97.9
NZ_ATCL01000022.1_172460_173071_+	K07755		1.5e-08	31.4
NZ_ATCL01000017.1_63407_64069_-	K07770		7.9e-98	324.0
NZ_ATCL01000020.1_853454_854170_-	K07775		1.5e-114	379.6
NZ_ATCL01000021.1_34245_34934_+	K07775		3.5e-96	319.3
NZ_ATCL01000014.1_301683_302360_-	K07775		2.3e-75	250.8
NZ_ATCL01000020.1_748807_749472_+	K07775		2.6e-72	240.7
NZ_ATCL01000008.1_27383_28057_-	K07775		6.2e-72	239.5
NZ_ATCL01000014.1_639750_640430_+	K07776		1e-82	275.5
NZ_ATCL01000014.1_674944_676068_+	K07777		6.4e-106	352.4
NZ_ATCL01000022.1_132592_134076_+	K07814		1.8e-74	248.5
NZ_ATCL01000014.1_575926_578610_+	K07814		3.6e-67	223.6
NZ_ATCL01000020.1_219985_220629_+	K07816		2.3e-78	261.7
NZ_ATCL01000009.1_207957_208583_+	K07816		7e-72	240.4
NZ_ATCL01000020.1_726104_727168_+	K07816		8e-56	187.4
NZ_ATCL01000020.1_68759_69160_+	K07979		8.3e-41	136.9
NZ_ATCL01000021.1_80353_80745_-	K07979		9.4e-32	107.6
NZ_ATCL01000020.1_639171_640412_-	K08152		4.6e-134	444.1
NZ_ATCL01000008.1_59134_60384_+	K08152		4.2e-133	441.0
NZ_ATCL01000021.1_6666_7898_+	K08152		1.3e-132	439.4
NZ_ATCL01000014.1_375871_377070_-	K08152		1.6e-103	343.6
NZ_ATCL01000020.1_719845_721089_+	K08152		8.1e-63	208.9
NZ_ATCL01000009.1_112195_113376_+	K08153		1.1e-106	354.9
NZ_ATCL01000021.1_86429_87586_-	K08153		6.1e-58	194.0
NZ_ATCL01000022.1_104823_106007_-	K08153		3.1e-45	152.2
NZ_ATCL01000009.1_165794_166984_+	K08153		5.6e-41	138.1
NZ_ATCL01000021.1_40575_41717_+	K08153		4.1e-39	131.9
NZ_ATCL01000020.1_265631_266842_-	K08161		7.9e-162	536.3
NZ_ATCL01000009.1_100633_101847_+	K08162		4.6e-63	210.6
NZ_ATCL01000008.1_52075_53292_-	K08164		1.9e-91	304.0
NZ_ATCL01000021.1_93453_94964_-	K08166		1.2e-88	294.7
NZ_ATCL01000020.1_866922_868103_+	K08174		4.3e-65	217.0
NZ_ATCL01000022.1_220456_221709_-	K08217		1.9e-87	291.2
NZ_ATCL01000008.1_40298_41503_+	K08217		1.8e-61	205.5
NZ_ATCL01000020.1_637848_639077_-	K08217		3.6e-59	197.8
NZ_ATCL01000020.1_12981_14198_-	K08217		2.7e-56	188.4
NZ_ATCL01000020.1_831761_832921_+	K08217		1.2e-47	159.8
NZ_ATCL01000020.1_483781_485007_+	K08221		3.3e-37	124.4
NZ_ATCL01000022.1_85306_85689_+	K08234		7.7e-38	127.9
NZ_ATCL01000014.1_14202_14600_-	K08234		1.7e-20	71.0
NZ_ATCL01000020.1_742586_743068_-	K08234		4e-19	66.7
NZ_ATCL01000020.1_868100_868480_+	K08234		7.5e-18	62.5
NZ_ATCL01000014.1_151406_151903_+	K08234		9.9e-18	62.0
NZ_ATCL01000022.1_313232_315700_+	K08255		1.8e-134	445.9
NZ_ATCL01000022.1_181706_182833_+	K08265		1.3e-19	67.1
NZ_ATCL01000022.1_324183_324716_-	K08281		5.3e-33	112.1
NZ_ATCL01000020.1_138479_139804_+	K08301		5.5e-74	247.1
NZ_ATCL01000020.1_889429_890682_-	K08303		5.4e-149	494.6
NZ_ATCL01000020.1_890692_891594_-	K08303		9.2e-50	167.0
NZ_ATCL01000020.1_684910_685692_+	K08304		5.9e-08	27.7
NZ_ATCL01000010.1_17937_19250_-	K08304		2e-07	26.9
NZ_ATCL01000020.1_754832_755524_+	K08309		3.4e-08	29.6
NZ_ATCL01000014.1_223662_224312_+	K08314		3.1e-59	197.6
NZ_ATCL01000020.1_285443_286009_+	K08316		1.3e-61	205.9
NZ_ATCL01000020.1_715939_716955_-	K08317		3.9e-74	246.8
NZ_ATCL01000022.1_70604_71017_-	K08320		2.9e-35	118.6
NZ_ATCL01000022.1_185900_186406_+	K08355		1.5e-36	123.3
NZ_ATCL01000022.1_35479_36747_+	K08372		8.4e-89	295.9
NZ_ATCL01000020.1_538870_540132_+	K08372		1.7e-88	294.9
NZ_ATCL01000009.1_136040_137758_-	K08483		3.8e-251	833.0
NZ_ATCL01000020.1_797554_798168_-	K08591		1.1e-66	222.3
NZ_ATCL01000014.1_118767_119282_+	K08591		1.3e-32	110.3
NZ_ATCL01000020.1_216413_218215_+	K08602		5.5e-226	749.8
NZ_ATCL01000014.1_660497_662209_-	K08602		1.4e-68	229.1
NZ_ATCL01000020.1_745716_747170_-	K08651		4e-78	260.5
NZ_ATCL01000014.1_197263_198108_+	K08679		2.1e-30	51.0
NZ_ATCL01000014.1_197263_198108_+	K08679		2.1e-30	50.9
NZ_ATCL01000021.1_52510_53286_+	K08680		2.3e-67	224.4
NZ_ATCL01000019.1_3142_3720_-	K08681		1.7e-82	274.4
NZ_ATCL01000014.1_166480_167607_+	K08722		2.6e-50	86.9
NZ_ATCL01000014.1_166480_167607_+	K08722		2.6e-50	79.9
NZ_ATCL01000014.1_49555_50262_+	K08723		4.8e-60	200.7
NZ_ATCL01000020.1_293859_296006_+	K08724		1.4e-253	840.6
NZ_ATCL01000020.1_845567_846145_-	K08744		4.2e-42	142.3
NZ_ATCL01000014.1_145528_146562_+	K08963		1.8e-131	436.9
NZ_ATCL01000014.1_141401_142018_-	K08964		1.5e-55	186.6
NZ_ATCL01000014.1_142662_143819_-	K08965		5.1e-160	529.7
NZ_ATCL01000014.1_142015_142665_-	K08966		1.9e-62	208.5
NZ_ATCL01000014.1_140854_141387_-	K08967		5e-32	108.7
NZ_ATCL01000009.1_209449_209931_-	K08968		5.6e-76	253.3
NZ_ATCL01000020.1_716952_718127_-	K08969		5.4e-162	536.6
NZ_ATCL01000003.1_86129_86938_+	K08974		1.9e-75	251.3
NZ_ATCL01000020.1_281284_281745_+	K08976		3.6e-46	155.1
NZ_ATCL01000017.1_36798_37550_+	K08977		2.3e-21	73.4
NZ_ATCL01000020.1_663637_665139_+	K08981		3.1e-90	300.6
NZ_ATCL01000017.1_9009_9590_-	K08984		1.5e-09	34.3
NZ_ATCL01000020.1_64277_64633_-	K08987		4.9e-31	105.4
NZ_ATCL01000014.1_162895_163308_-	K08989		7.6e-40	133.7
NZ_ATCL01000020.1_37569_37985_+	K08989		7.5e-37	124.0
NZ_ATCL01000020.1_112231_113667_-	K08997		3.1e-173	575.1
NZ_ATCL01000003.1_81087_81413_+	K08998		1.2e-40	137.2
NZ_ATCL01000014.1_138807_139715_-	K09007		1.3e-91	304.5
NZ_ATCL01000009.1_102002_102781_+	K09013		7.1e-121	400.4
NZ_ATCL01000009.1_105728_107125_+	K09014		1.6e-253	840.0
NZ_ATCL01000009.1_102794_104062_+	K09015		1.5e-95	318.5
NZ_ATCL01000022.1_206899_207471_-	K09017		2.2e-21	73.9
NZ_ATCL01000008.1_45507_46085_+	K09020		1.3e-32	110.9
NZ_ATCL01000020.1_282792_283283_+	K09020		6.4e-24	82.6
NZ_ATCL01000009.1_304891_305340_+	K09117		1.7e-56	189.5
NZ_ATCL01000020.1_607592_608287_-	K09125		1.3e-62	209.1
NZ_ATCL01000014.1_21660_22199_+	K09145		2.8e-58	194.8
NZ_ATCL01000020.1_663131_663640_+	K09167		2.7e-30	102.6
NZ_ATCL01000022.1_258933_259421_-	K09457		4.9e-70	232.3
NZ_ATCL01000020.1_196620_197852_+	K09458		5.7e-172	570.6
NZ_ATCL01000022.1_112547_113752_-	K09471		3.4e-65	217.8
NZ_ATCL01000020.1_731694_733226_-	K09471		7.5e-56	186.9
NZ_ATCL01000020.1_608605_610977_-	K09607		2.4e-226	751.7
NZ_ATCL01000020.1_182601_183266_+	K09667		6.6e-32	107.8
NZ_ATCL01000020.1_462489_463760_+	K09667		4.6e-36	79.4
NZ_ATCL01000009.1_37028_38500_+	K09667		6.7e-16	41.2
NZ_ATCL01000017.1_81618_82181_+	K09682		1.1e-86	286.2
NZ_ATCL01000010.1_14328_15152_-	K09685		4.3e-120	396.7
NZ_ATCL01000014.1_567564_568361_+	K09692		2e-81	270.8
NZ_ATCL01000014.1_568372_569229_+	K09693		2.7e-127	422.3
NZ_ATCL01000014.1_664383_665576_-	K09696		5.1e-13	45.5
NZ_ATCL01000015.1_8496_9950_+	K09698		5.7e-220	729.0
NZ_ATCL01000022.1_58194_58766_+	K09702		4.9e-59	197.2
NZ_ATCL01000017.1_10922_11269_-	K09710		1.7e-45	152.9
NZ_ATCL01000007.1_1284_1601_-	K09747		9.4e-45	150.0
NZ_ATCL01000020.1_412900_413376_+	K09748		8e-53	177.3
NZ_ATCL01000009.1_289334_290080_+	K09761		4.6e-69	230.3
NZ_ATCL01000009.1_41549_42502_+	K09762		2.9e-119	395.7
NZ_ATCL01000020.1_859975_860445_+	K09763		5.7e-24	82.8
NZ_ATCL01000009.1_5883_6548_-	K09766		2.4e-50	169.1
NZ_ATCL01000022.1_303234_303725_-	K09767		1e-61	205.3
NZ_ATCL01000020.1_840553_841347_-	K09769		2.6e-118	391.4
NZ_ATCL01000009.1_6558_7001_-	K09770		1.9e-41	139.4
NZ_ATCL01000020.1_305770_306237_+	K09772		3.9e-37	125.5
NZ_ATCL01000009.1_316989_317810_+	K09773		2.8e-110	366.1
NZ_ATCL01000022.1_294912_295406_-	K09775		1.2e-58	195.9
NZ_ATCL01000020.1_357539_357862_+	K09787		3.3e-46	154.8
NZ_ATCL01000022.1_321235_321711_+	K09793		5.2e-35	118.2
NZ_ATCL01000014.1_647394_648044_+	K09807		1e-37	127.4
NZ_ATCL01000014.1_607619_609940_-	K09808		3.5e-17	31.6
NZ_ATCL01000020.1_751887_752534_+	K09810		6.2e-80	266.4
NZ_ATCL01000009.1_18384_19292_+	K09811		2e-80	268.5
NZ_ATCL01000009.1_17714_18400_+	K09812		4.8e-116	385.3
NZ_ATCL01000020.1_750838_751890_+	K09813		3.9e-77	257.0
NZ_ATCL01000022.1_318427_319461_-	K09815		3e-95	317.4
NZ_ATCL01000009.1_334971_335834_+	K09816		1.7e-96	321.0
NZ_ATCL01000009.1_334216_334974_+	K09817		1.5e-90	301.9
NZ_ATCL01000021.1_2981_3424_-	K09825		1.3e-63	211.4
NZ_ATCL01000020.1_526697_528160_+	K09835		2.4e-53	178.3
NZ_ATCL01000020.1_32661_32882_+	K09888		2.3e-18	64.0
NZ_ATCL01000020.1_401347_402072_+	K09903		7.3e-124	410.7
NZ_ATCL01000020.1_634961_635698_-	K09903		3.1e-89	296.7
NZ_ATCL01000008.1_37148_38086_-	K09936		1.3e-86	155.1
NZ_ATCL01000008.1_37148_38086_-	K09936		1.3e-86	140.6
NZ_ATCL01000022.1_140421_140846_+	K09936		4.1e-32	109.2
NZ_ATCL01000008.1_36707_37132_-	K09936		1.8e-29	100.6
NZ_ATCL01000008.1_35546_36019_-	K09936		5.7e-28	95.7
NZ_ATCL01000009.1_353190_353960_+	K09942		1.4e-33	113.9
NZ_ATCL01000021.1_16863_17222_+	K09959		1.5e-66	220.7
NZ_ATCL01000009.1_124956_125534_-	K09962		6.8e-80	266.1
NZ_ATCL01000020.1_655736_656380_+	K09962		5.5e-46	154.2
NZ_ATCL01000014.1_184295_185347_+	K09963		2.9e-109	362.9
NZ_ATCL01000020.1_817654_817884_-	K09976		1e-35	119.4
NZ_ATCL01000020.1_629369_629737_-	K09994		1e-14	52.2
NZ_ATCL01000020.1_690637_691332_-	K10009		1e-91	305.2
NZ_ATCL01000022.1_259433_260128_-	K10026		1.8e-55	185.9
NZ_ATCL01000017.1_41998_43476_-	K10027		2e-135	449.8
NZ_ATCL01000017.1_91990_93165_+	K10112		2.9e-189	628.7
NZ_ATCL01000014.1_286707_287798_+	K10112		3.4e-162	539.0
NZ_ATCL01000014.1_406476_407783_+	K10117		3.4e-83	278.1
NZ_ATCL01000014.1_407850_408803_+	K10118		2.4e-106	353.6
NZ_ATCL01000014.1_408816_409601_+	K10119		6.1e-76	250.5
NZ_ATCL01000017.1_41190_41990_-	K10208		8.3e-89	294.9
NZ_ATCL01000017.1_43473_44966_-	K10209		1.8e-225	746.6
NZ_ATCL01000008.1_30706_32208_+	K10210		1.1e-197	654.7
NZ_ATCL01000017.1_39293_40759_+	K10210		1.3e-164	545.8
NZ_ATCL01000008.1_13532_14842_-	K10240		9.1e-121	401.2
NZ_ATCL01000008.1_12569_13468_-	K10241		3e-105	349.7
NZ_ATCL01000008.1_11639_12565_-	K10242		1.4e-109	362.7
NZ_ATCL01000011.1_3137_4156_+	K10255		4.5e-122	405.8
NZ_ATCL01000014.1_72803_73714_+	K10439		8e-106	352.6
NZ_ATCL01000014.1_71814_72779_+	K10440		2.2e-123	409.4
NZ_ATCL01000014.1_149006_150007_+	K10440		2.9e-84	280.4
NZ_ATCL01000014.1_70334_71812_+	K10441		1.6e-234	778.4
NZ_ATCL01000014.1_147631_149004_+	K10441		2.8e-146	486.4
NZ_ATCL01000009.1_244226_245050_+	K10563		4.3e-103	343.1
NZ_ATCL01000022.1_173089_173751_+	K10679		3.1e-32	109.1
NZ_ATCL01000014.1_217243_218358_-	K10680		6.1e-74	247.0
NZ_ATCL01000014.1_165449_166480_+	K10716		7.1e-35	117.9
NZ_ATCL01000020.1_628_1242_+	K10718		1.4e-22	77.5
NZ_ATCL01000020.1_483013_483675_+	K10773		1.6e-80	268.7
NZ_ATCL01000020.1_546321_547070_-	K10804		1.8e-25	87.5
NZ_ATCL01000020.1_208344_209294_+	K10823		1.5e-162	539.9
NZ_ATCL01000009.1_150552_151739_+	K10907		1.8e-178	591.1
NZ_ATCL01000021.1_84069_84779_-	K10914		1.1e-34	118.0
NZ_ATCL01000020.1_871409_871954_-	K10917		3.6e-32	108.9
NZ_ATCL01000014.1_46180_46533_+	K10947		1.6e-37	126.7
NZ_ATCL01000022.1_231020_231340_+	K10947		2.1e-37	126.2
NZ_ATCL01000014.1_575415_575732_-	K10947		7.9e-22	75.6
NZ_ATCL01000014.1_638284_638610_+	K10947		2.4e-14	51.0
NZ_ATCL01000014.1_167697_168053_+	K10947		1e-11	42.6
NZ_ATCL01000009.1_322154_323266_+	K11022		1.5e-27	92.3
NZ_ATCL01000014.1_582657_583577_-	K11062		1.7e-15	41.0
NZ_ATCL01000014.1_585088_586722_-	K11063		2.1e-41	86.0
NZ_ATCL01000009.1_214564_215052_+	K11065		1.2e-74	248.7
NZ_ATCL01000009.1_84545_85216_+	K11068		1.1e-71	239.4
NZ_ATCL01000020.1_15417_16061_-	K11068		1.1e-58	196.3
NZ_ATCL01000021.1_18141_19211_-	K11069		4.7e-125	415.8
NZ_ATCL01000021.1_19208_20008_-	K11070		3e-96	321.0
NZ_ATCL01000021.1_20005_20826_-	K11071		5.6e-87	289.1
NZ_ATCL01000021.1_20813_21919_-	K11072		4.3e-174	577.8
NZ_ATCL01000014.1_132548_134089_-	K11105		1.4e-191	635.5
NZ_ATCL01000009.1_250337_251251_+	K11144		1e-86	289.2
NZ_ATCL01000015.1_12252_12659_+	K11145		3e-48	161.1
NZ_ATCL01000020.1_653357_654169_-	K11163		4.2e-72	240.4
NZ_ATCL01000003.1_9917_10495_+	K11175		1.5e-75	252.1
NZ_ATCL01000022.1_43054_43425_-	K11210		1e-17	62.1
NZ_ATCL01000009.1_40522_41517_+	K11212		8.3e-16	38.0
NZ_ATCL01000022.1_286173_288347_-	K11383		1e-102	302.2
NZ_ATCL01000017.1_46702_49260_-	K11383		1.8e-99	301.3
NZ_ATCL01000022.1_102655_104724_-	K11383		5.3e-32	29.4
NZ_ATCL01000014.1_251322_252653_-	K11473		9.8e-158	524.0
NZ_ATCL01000014.1_11058_11342_+	K11530		4.8e-18	62.7
NZ_ATCL01000020.1_64635_64928_-	K11530		1.3e-15	54.8
NZ_ATCL01000014.1_697333_697626_+	K11530		2.8e-07	27.9
NZ_ATCL01000021.1_66530_67558_-	K11617		5.8e-88	292.9
NZ_ATCL01000021.1_65898_66533_-	K11618		1.9e-86	287.2
NZ_ATCL01000021.1_69014_69397_-	K11619		2.7e-25	86.0
NZ_ATCL01000021.1_68335_68994_-	K11620		1.9e-44	149.2
NZ_ATCL01000022.1_231337_232362_+	K11621		1.2e-31	106.9
NZ_ATCL01000009.1_31690_32868_+	K11621		1.6e-25	85.9
NZ_ATCL01000020.1_323986_324816_+	K11621		4.4e-09	32.7
NZ_ATCL01000021.1_67555_68247_-	K11622		7.8e-45	150.9
NZ_ATCL01000022.1_315882_317324_+	K11626		2.9e-214	709.2
NZ_ATCL01000020.1_738263_739687_-	K11626		4.2e-205	679.0
NZ_ATCL01000022.1_121524_122987_+	K11626		5.7e-191	632.3
NZ_ATCL01000014.1_502165_502923_+	K11631		3.6e-112	371.2
NZ_ATCL01000014.1_502910_504739_+	K11632		6.7e-170	564.5
NZ_ATCL01000020.1_425206_426459_+	K11693		2.4e-129	428.9
NZ_ATCL01000009.1_104064_105284_+	K11717		4.8e-222	737.2
NZ_ATCL01000003.1_77808_78158_+	K11741		4.6e-40	134.9
NZ_ATCL01000003.1_78155_78469_+	K11741		3.3e-28	96.2
NZ_ATCL01000020.1_405427_406677_+	K11749		1.4e-127	423.7
NZ_ATCL01000014.1_555518_557593_+	K11751		4.2e-179	594.5
NZ_ATCL01000009.1_114254_115594_+	K11751		2.8e-66	221.5
NZ_ATCL01000014.1_616178_617257_+	K11752		6.4e-140	465.0
NZ_ATCL01000020.1_418721_419647_+	K11753		1e-114	381.5
NZ_ATCL01000020.1_113776_115020_+	K11754		4.9e-125	415.7
NZ_ATCL01000020.1_516419_516751_+	K11755		1.8e-53	179.9
NZ_ATCL01000014.1_534123_534431_-	K11815		1.7e-36	122.4
NZ_ATCL01000014.1_533770_534111_-	K11815		1.1e-35	119.7
NZ_ATCL01000014.1_351041_351919_-	K11921		3.9e-56	188.1
NZ_ATCL01000014.1_358508_359227_-	K11922		1.8e-81	270.4
NZ_ATCL01000008.1_57420_59045_-	K11925		1.4e-117	391.4
NZ_ATCL01000021.1_4936_6573_-	K11925		2.7e-110	367.3
NZ_ATCL01000020.1_734764_736245_+	K11928		3.6e-220	729.3
NZ_ATCL01000020.1_775873_777360_+	K11928		4.6e-213	705.9
NZ_ATCL01000014.1_488776_490035_-	K11936		1.6e-142	473.2
NZ_ATCL01000014.1_488339_488725_-	K11937		5.1e-11	40.0
NZ_ATCL01000007.1_3710_4210_-	K11991		7.6e-81	270.1
NZ_ATCL01000012.1_91111_93063_+	K12063		1.2e-53	179.7
NZ_ATCL01000020.1_336961_338904_+	K12132		9.6e-105	348.0
NZ_ATCL01000009.1_16948_17280_+	K12263		1e-36	123.5
NZ_ATCL01000014.1_113403_114353_+	K12267		3.5e-147	487.8
