index	PC1	PC2	PC3	PC4	PC5
K02615: paaJ; 3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05361: GPX4; phospholipid-hydroperoxide glutathione peroxidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00887: dgkA; undecaprenol kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K15016: K15016; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K14535: TAF9; transcription initiation factor TFIID subunit 9	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K15878: K15878, narB; rieske iron-sulfur protein	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K01736: aroC; chorismate synthase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01918: panC; pantoate--beta-alanine ligase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K13799: panC-cmk; pantoate ligase / CMP/dCMP kinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05887: ydiB; quinate/shikimate dehydrogenase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K06949: rsgA, engC; ribosome biogenesis GTPase / thiamine phosphate phosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K07816: E2.7.6.5X; putative GTP pyrophosphokinase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01244: MTN; 5'-methylthioadenosine nucleosidase	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K01062: PLA2G7, PAFAH; platelet-activating factor acetylhydrolase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K03918: lat; L-lysine 6-transaminase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K06637: BUB1B, BUBR1, MAD3L; mitotic checkpoint serine/threonine-protein kinase BUB1 beta	-0.6410192449921677	0.6001482934792259	0.6919702058406654	0.009674069075123566	8.787099338503808e-17
K05873: cyaB; adenylate cyclase, class 2	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02004: ABC.CD.P; putative ABC transport system permease protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05685: macB; macrolide transport system ATP-binding/permease protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K06941: rlmN; 23S rRNA (adenine2503-C2)-methyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01478: arcA; arginine deiminase	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K13240: NOS1; nitric-oxide synthase, brain	-0.658525116472491	-0.9010906023763374	0.060055688968563684	-0.027815670160262145	6.834626486377909e-18
K01224: E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase	-0.6528165277851827	0.5131299128959594	-0.7486801435360703	-0.002513208446654916	1.0523872264968143e-16
K02555: MIH1; M-phase inducer tyrosine phosphatase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05866: CDC25B; M-phase inducer phosphatase 2	-1.1151240979031676	0.07948256095775415	0.004438040543171342	-0.012691437088894857	-4.603397132475112e-17
K06645: CDC25A; M-phase inducer phosphatase 1	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K05867: CDC25C; M-phase inducer phosphatase 3	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00621: GNPNAT1, GNA1; glucosamine-phosphate N-acetyltransferase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K01241: amn; AMP nucleosidase	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K02055: ABC.SP.S; putative spermidine/putrescine transport system substrate-binding protein	-1.1151240979031674	0.07948256095775415	0.004438040543171384	-0.012691437088894855	5.249160288225026e-17
K00124: fdoH, fdsB; formate dehydrogenase iron-sulfur subunit	-0.7064595608500019	-0.6797031138450697	0.21469751329803236	0.49277128944023213	8.68012924418981e-17
K00106: XDH; xanthine dehydrogenase/oxidase	-0.5271542537187517	-0.9834837278444138	0.06395722755444135	-0.027885890608752604	-3.9568285180318875e-17
K01677: E4.2.1.2AA, fumA; fumarate hydratase subunit alpha	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K05299: fdhA; formate dehydrogenase (NADP+) alpha subunit	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K03519: coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01625: eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K14596: crtX; zeaxanthin glucosyltransferase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01474: hyuB; N-methylhydantoinase B	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00203: fwdD, fmdD; formylmethanofuran dehydrogenase subunit D	-0.688077911538104	-0.6305264930714821	-0.3260500456828157	0.522184351449352	-9.417335388890105e-17
K00201: fwdB, fmdB; formylmethanofuran dehydrogenase subunit B	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K03518: coxS; aerobic carbon-monoxide dehydrogenase small subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K06282: hyaA, hybO; hydrogenase small subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K07559: kptA; putative RNA 2'-phosphotransferase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K13482: xdhB; xanthine dehydrogenase large subunit	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K03936: NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K05549: benA-xylX; benzoate/toluate 1,2-dioxygenase subunit alpha	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K03381: catA; catechol 1,2-dioxygenase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K04098: chqB; hydroxyquinol 1,2-dioxygenase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00205: fwdF, fmdF; 4Fe-4S ferredoxin	-0.7163609976517822	-0.6983388893235407	0.04384108542327226	0.497219947237261	-1.3272184498948091e-16
K00331: nuoB; NADH-quinone oxidoreductase subunit B	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K13380: nuoBCD; NADH-quinone oxidoreductase subunit B/C/D	-0.5271542537187517	-0.9834837278444138	0.06395722755444135	-0.027885890608752604	-3.9568285180318875e-17
K05582: ndhK; NAD(P)H-quinone oxidoreductase subunit K	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00443: frhG; coenzyme F420 hydrogenase subunit gamma	-0.6989464181065888	-0.766992067058923	0.04855497463707686	0.4133273377392943	-1.3616201872365509e-16
K00697: otsA; trehalose 6-phosphate synthase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K03940: NDUFS7; NADH dehydrogenase (ubiquinone) Fe-S protein 7	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K03047: rpoD; DNA-directed RNA polymerase subunit D	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K05884: comC; L-2-hydroxycarboxylate dehydrogenase (NAD+)	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K05580: ndhI; NAD(P)H-quinone oxidoreductase subunit I	-0.5490728326055534	-0.9678234391941731	0.10745263036204745	0.017051312828234348	1.7677835383253344e-17
K00338: nuoI; NADH-quinone oxidoreductase subunit I	-0.5433468255939473	-0.9724123855595813	0.09573040034314705	0.0049061163314771325	4.678768939508532e-17
K00337: nuoH; NADH-quinone oxidoreductase subunit H	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K00087: ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K03934: NDUFS1; NADH dehydrogenase (ubiquinone) Fe-S protein 1	-0.687574759840278	-0.7988797928875996	0.0507595571331989	0.36939882715853584	3.871288511415448e-17
K00336: nuoG; NADH-quinone oxidoreductase subunit G	-0.5885688253304513	-0.9434880185493905	0.06097528085721783	0.09848406890087928	3.850363254494973e-17
K00204: fwdH; 4Fe-4S ferredoxin	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K13481: xdhA; xanthine dehydrogenase small subunit	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K13602: bchR; bacteriochlorophyllide d C-12(1)-methyltransferase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00441: frhB; coenzyme F420 hydrogenase subunit beta	-0.643759114263649	-0.8819583187381204	0.056568497012275495	0.23350317333367043	3.192711781172378e-17
K01429: ureB; urease subunit beta	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K01430: ureA; urease subunit gamma	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K14048: ureAB; urease subunit gamma/beta	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K01574: adc; acetoacetate decarboxylase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01685: uxaA; altronate hydrolase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00211: TYR1; prephenate dehydrogenase (NADP+)	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01027: OXCT; 3-oxoacid CoA-transferase	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K00547: mmuM, BHMT2; homocysteine S-methyltransferase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01029: E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K02567: napA; nitrate reductase (cytochrome)	-0.7281797660669735	-0.4750645498208981	0.028716620614976502	0.7023127917776928	9.5719357773796e-17
K01805: xylA; xylose isomerase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K02813: sorB; sorbose PTS system EIIB component	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K11194: levD; fructose PTS system EIIA component	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K06134: COQ7; 3-demethoxyubiquinol 3-hydroxylase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K05864: PPID, CYPD; peptidyl-prolyl isomerase D	-0.4478540116580213	-0.862846637822229	-0.5514593784995923	-0.028548514944572608	2.0746431416036602e-17
K01800: maiA, GSTZ1; maleylacetoacetate isomerase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K03941: NDUFS8; NADH dehydrogenase (ubiquinone) Fe-S protein 8	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K00332: nuoC; NADH-quinone oxidoreductase subunit C	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K02517: lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K02591: nifK; nitrogenase molybdenum-iron protein beta chain	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K02586: nifD; nitrogenase molybdenum-iron protein alpha chain	-0.4806099361064508	-0.876743659996856	0.4998557465437096	-0.021883249720186435	-5.528149140202321e-18
K01580: E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K00370: narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K00171: porD; pyruvate ferredoxin oxidoreductase delta subunit	-0.6745085235800624	-0.8287986213746737	0.05283903900969057	0.3245599063067217	8.196242357840486e-17
K00172: porC, porG; pyruvate ferredoxin oxidoreductase gamma subunit	-0.6437591142636488	-0.88195831873812	0.05656849701227551	0.23350317333367035	4.4339788577959905e-17
K03937: NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K05588: hoxU; bidirectional [NiFe] hydrogenase diaphorase subunit	-0.600276651755763	-0.9329605320837961	0.06021088280550959	0.1250089457703071	2.0531428555994922e-17
K01218: gmuG; mannan endo-1,4-beta-mannosidase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01676: E4.2.1.2A, fumA, fumB; fumarate hydratase, class I	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K01678: E4.2.1.2AB, fumB; fumarate hydratase subunit beta	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K00335: nuoF; NADH-quinone oxidoreductase subunit F	-0.5537690749092751	-0.9637647851896338	0.11727974014390653	0.02725276232413201	1.953787675561388e-17
K01213: E3.2.1.67; galacturan 1,4-alpha-galacturonidase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K08689: bphAa, bphA1, bphA; biphenyl 2,3-dioxygenase subunit alpha	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K11260: fwdG; 4Fe-4S ferredoxin	-0.687574759840278	-0.7988797928875996	0.0507595571331989	0.36939882715853584	3.871288511415448e-17
K01184: E3.2.1.15; polygalacturonase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K09252: FAEB; feruloyl esterase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01730: ogl; oligogalacturonide lyase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K07127: uraH, pucM, hiuH; 5-hydroxyisourate hydrolase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K04382: PPP2C; serine/threonine-protein phosphatase 2A catalytic subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00957: cysD; sulfate adenylyltransferase subunit 2	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K11943: nidA; PAH dioxygenase large subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00170: porB; pyruvate ferredoxin oxidoreductase beta subunit	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K05933: E1.14.17.4; aminocyclopropanecarboxylate oxidase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K11066: E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K13378: nuoCD; NADH-quinone oxidoreductase subunit C/D	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K08348: fdnG; formate dehydrogenase-N, alpha subunit	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K01777: prdF; proline racemase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01195: uidA, GUSB; beta-glucuronidase	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K03520: coxL, cutL; aerobic carbon-monoxide dehydrogenase large subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01847: MUT; methylmalonyl-CoA mutase	-0.5271542537187517	-0.9834837278444138	0.06395722755444135	-0.027885890608752604	-3.9568285180318875e-17
K00125: fdhB; formate dehydrogenase (coenzyme F420) beta subunit	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K14501: BSU1; serine/threonine-protein phosphatase BSU1	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K11533: fas; fatty acid synthase, bacteria type	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K03942: NDUFV1; NADH dehydrogenase (ubiquinone) flavoprotein 1	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K11181: dsrB; dissimilatory sulfite reductase beta subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K11180: dsrA; dissimilatory sulfite reductase alpha subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00483: hpaB; 4-hydroxyphenylacetate 3-monooxygenase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K14534: abfD; 4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01726: GAMMACA; gamma-carbonic anhydrase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K00532: E1.12.7.2; ferredoxin hydrogenase	-0.600276651755763	-0.9329605320837961	0.06021088280550959	0.1250089457703071	2.0531428555994922e-17
K00157: AOX; aldehyde oxidase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K05581: ndhJ; NAD(P)H-quinone oxidoreductase subunit J	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01028: E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A	-0.5081303773943887	-0.935402987861204	0.3409070598391871	-0.02464034133659238	-5.079831517227224e-17
K00334: nuoE; NADH-quinone oxidoreductase subunit E	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K05586: hoxE; bidirectional [NiFe] hydrogenase diaphorase subunit	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K00449: pcaH; protocatechuate 3,4-dioxygenase, beta subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00448: pcaG; protocatechuate 3,4-dioxygenase, alpha subunit	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01473: hyuA; N-methylhydantoinase A	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K05831: lysK, argE; [amino group carrier protein]-lysine/ornithine hydrolase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K13601: bchQ; bacteriochlorophyllide d C-8(2)-methyltransferase	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K02339: holC; DNA polymerase III subunit chi	-0.5271542537187517	-0.9834837278444138	0.06395722755444135	-0.027885890608752604	-3.9568285180318875e-17
K13676: GXYLT; UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K13484: TTHL; 5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K01721: nthA; nitrile hydratase subunit alpha	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01470: E3.5.2.10; creatinine amidohydrolase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01517: ADPRM; manganese-dependent ADP-ribose/CDP-alcohol diphosphatase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01494: dcd; dCTP deaminase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K13648: GAUT; alpha-1,4-galacturonosyltransferase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K00371: narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit	-0.5623956289901156	-0.07870978184242396	0.5826044289621243	0.7668689627888492	-9.25419741150213e-17
K01191: MAN2C1; alpha-mannosidase	-0.47050128060410507	-0.026831876190324615	-0.7235871678506123	0.7101620983211797	-1.3182396955734864e-16
K00367: narB; ferredoxin-nitrate reductase	-0.7281797660669733	-0.475064549820898	0.028716620614976474	0.7023127917776927	9.571935777379535e-17
K13241: NOS2; nitric-oxide synthase, inducible	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K13242: NOS3; nitric-oxide synthase, endothelial	-0.5271542537187516	-0.9834837278444138	0.06395722755444135	-0.02788589060875258	9.076475786516357e-17
K11942: icmF; isobutyryl-CoA mutase	-0.5126994453731734	-0.969105061742497	-0.21705442124521235	-0.029360453624337972	1.7855803029442163e-17
K12308: bgaB, lacA; beta-galactosidase	-0.47050128060410507	-0.026831876190324615	-0.7235871678506123	0.7101620983211797	-1.3182396955734864e-16
K01228: MOGS; mannosyl-oligosaccharide glucosidase	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K06968: rlmM; 23S rRNA (cytidine2498-2'-O)-methyltransferase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K04348: PPP3C, CNA; serine/threonine-protein phosphatase 2B catalytic subunit	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K04101: ligB; protocatechuate 4,5-dioxygenase, beta chain	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K01505: E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K00114: exaA; alcohol dehydrogenase (cytochrome c)	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K14028: mdh1, mxaF; methanol dehydrogenase (cytochrome c) subunit 1	-0.44785401165802124	-0.8628466378222289	-0.5514593784995923	-0.028548514944572567	2.1134327377481456e-17
K01520: dut, DUT; dUTP pyrophosphatase	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K11868: CYP71A13; indoleacetaldoxime dehydratase	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K11177: yagR; xanthine dehydrogenase YagR molybdenum-binding subunit	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K11987: PTGS2, COX2; prostaglandin-endoperoxide synthase 2	-0.3300390651357015	-0.6555459835553423	-0.8430489202159658	-0.02453970357414042	4.765493242151543e-18
K00509: PTGS1, COX1; prostaglandin-endoperoxide synthase 1	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K00533: E1.12.7.2L; ferredoxin hydrogenase large subunit	-0.687574759840278	-0.7988797928875996	0.0507595571331989	0.36939882715853584	3.871288511415448e-17
K00276: AOC3, AOC2, tynA; primary-amine oxidase	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K00702: E2.4.1.20; cellobiose phosphorylase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K00220: tyrC; cyclohexadieny/prephenate dehydrogenase	-0.5271542537187515	-0.9834837278444136	0.06395722755444135	-0.027885890608752666	-1.4742943647846226e-17
K14521: NAT10, KRE33; N-acetyltransferase 10	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K01437: ASPA, aspA; aspartoacylase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
K00728: POMT, pmt; dolichyl-phosphate-mannose-protein mannosyltransferase	-0.33003906513570147	-0.6555459835553421	-0.8430489202159654	-0.024539703574140443	-3.24725190565582e-17
K05358: quiA; quinate dehydrogenase (quinone)	-0.5271542537187516	-0.9834837278444137	0.06395722755444133	-0.02788589060875257	-1.4742943647846306e-17
K02852: wecG, rffM; UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase	-0.3300390651357014	-0.6555459835553421	-0.8430489202159654	-0.024539703574140405	-7.64717752408591e-18
