L1	L2	L3	KO	Function	EC	Count
Cell motility	Negative regulator of flagellin synthesis (anti-sigma28 factor)		COG2747	FlgM:		1
Cell cycle control, cell division, chromosome partitioning	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Lipid transport and metabolism	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK		COG2755	TesA:		1
Nucleotide transport and metabolism	Formyltetrahydrofolate synthetase		COG2759	MIS1:		1
Energy production and conversion	Zn-dependent glyoxalase, PhnB family		COG2764	PhnB:		1
Mobilome: prophages, transposons	Transposase InsO and inactivated derivatives		COG2801	Tra5:		1
Cell motility	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Extracellular structures	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB		COG2804	PulE:		1
Cell motility	Type IV pilus assembly protein PilT, pilus retraction ATPase		COG2805	PilT:		1
Extracellular structures	Type IV pilus assembly protein PilT, pilus retraction ATPase		COG2805	PilT:		1
Signal transduction mechanisms	Predicted FMN-binding regulatory protein PaiB		COG2808	PaiB:		1
Replication, recombination and repair	DNA polymerase III, gamma/tau subunits		COG2812	DnaX:		1
Translation, ribosomal structure and biogenesis	16S rRNA G1207 methylase RsmC		COG2813	RsmC:16S rRNA modification		1
Cell wall/membrane/envelope biogenesis	PASTA domain, binds beta-lactams		COG2815	PASTA:		1
Replication, recombination and repair	3-methyladenine DNA glycosylase Tag		COG2818	Tag:		1
General function prediction only	Predicted hydrolase of the alpha/beta superfamily		COG2819	YbbA:		1
General function prediction only	Uncharacterized Zn-ribbon-containing protein		COG2824	PhnA:		1
Replication, recombination and repair	Predicted endonuclease, GIY-YIG superfamily		COG2827	YhbQ:		1
Function unknown	Uncharacterized conserved protein YqgC, DUF456 family		COG2839	YqgC:		1
Cell wall/membrane/envelope biogenesis	Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily		COG2843	CapA:		1
Posttranslational modification, protein turnover, chaperones	Iron-sulfur cluster repair protein YtfE, RIC family, contains ScdAN and hemerythrin domains		COG2846	RIC:		1
Function unknown	Uncharacterized membrane protein YeiH		COG2860	YadS:		1
Energy production and conversion	Cytochrome c553		COG2863	CytC553:		1
Cell wall/membrane/envelope biogenesis	Murein tripeptide amidase MpaA		COG2866	MpaA:		1
Function unknown	Uncharacterized conserved protein YsxB, DUF464 family		COG2868	YsxB:		1
Translation, ribosomal structure and biogenesis	Ser-tRNA(Ala) deacylase AlaX (editing enzyme)		COG2872	AlaX:		1
Amino acid transport and metabolism	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase		COG2876	AroGA:Aromatic amino acid biosynthesis		1
Cell motility	Flagellar biosynthesis chaperone FliJ		COG2882	FliJ:		1
Cell cycle control, cell division, chromosome partitioning	Cell division ATPase FtsE		COG2884	FtsE:		1
Translation, ribosomal structure and biogenesis	Methylase of polypeptide chain release factors		COG2890	HemK:		1
Cell wall/membrane/envelope biogenesis	Cell shape-determining protein MreD		COG2891	MreD:		1
Cell cycle control, cell division, chromosome partitioning	Septum site-determining ATPase MinD		COG2894	MinD:		1
Coenzyme transport and metabolism	GTP 3',8-cyclase (molybdenum cofactor biosynthesis protein MoaA)		COG2896	MoaA:Molybdopterin biosynthesis		1
Lipid transport and metabolism	Lysylphosphatidylglycerol synthetase MprF, lysyl-tRNA-binding C-terminal domain		COG2898	MprF2:		1
Signal transduction mechanisms	Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains		COG2905	:		1
Inorganic ion transport and metabolism	Bacterioferritin-associated ferredoxin		COG2906	Bfd:		1
General function prediction only	Putative NADH-flavin reductase		COG2910	YwnB:		1
Coenzyme transport and metabolism	Gamma-glutamylcysteine synthetase		COG2918	GshA:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsB		COG2919	FtsB:		1
Cell wall/membrane/envelope biogenesis	Membrane-bound lytic murein transglycosylase B		COG2951	MltB:		1
Cell wall/membrane/envelope biogenesis	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain		COG2956	LapB:		1
General function prediction only	Membrane protein RarD, contains two EamA domains, drug/metabolite transporter family		COG2962	RarD:		1
Mobilome: prophages, transposons	Transposase InsE and inactivated derivatives		COG2963	InsE:		1
Function unknown	Uncharacterized conserved protein YggE, contains kinase-interacting SIMPL domain		COG2968	YggE:		1
Signal transduction mechanisms	Sensor histidine kinase YesM		COG2972	YesM:		1
General function prediction only	Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family		COG2996	CvfB:		1
Carbohydrate transport and metabolism	Putative N-acetylmannosamine-6-phosphate epimerase		COG3010	NanE:		1
General function prediction only	Predicted thiol-disulfide oxidoreductase YuxK, DCC family		COG3011	YuxK:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein ZapA, inhibits GTPase activity of FtsZ		COG3027	ZapA:		1
Carbohydrate transport and metabolism	Ascorbate-specific PTS system IIC component UlaA		COG3037	UlaA:		1
General function prediction only	Uncharacterized conserved protein related to deoxyribodipyrimidine photolyase		COG3046	:		1
Cell wall/membrane/envelope biogenesis	Penicillin V acylase or related amidase, Ntn superfamily		COG3049	YxeI:		1
General function prediction only	Penicillin V acylase or related amidase, Ntn superfamily		COG3049	YxeI:		1
General function prediction only	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family		COG3103	YgiM:		1
Amino acid transport and metabolism	Dipeptide/tripeptide permease		COG3104	PTR2:		1
Energy production and conversion	Heme/copper-type cytochrome/quinol oxidase, subunit 4		COG3125	CyoD:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component		COG3127	YbbP:		1
Inorganic ion transport and metabolism	Copper homeostasis protein CutC		COG3142	CutC:		1
Cell motility	Flagellar hook-length control protein FliK		COG3144	FliK:		1
General function prediction only	Predicted N-acetyltransferase YhbS		COG3153	yhbS:		1
Function unknown	Uncharacterized membrane protein, DUF485 family		COG3162	YjcH:		1
Cell motility	Type IV pilus assembly protein PilO		COG3167	PilO:		1
Extracellular structures	Type IV pilus assembly protein PilO		COG3167	PilO:		1
General function prediction only	Predicted  kinase, aminoglycoside phosphotransferase (APT) family		COG3173	YcbJ:		1
Transcription	Fic family protein		COG3177	:		1
Defense mechanisms	Predicted restriction endonuclease, HNH family		COG3183	:		1
Amino acid transport and metabolism	4-hydroxyphenylpyruvate dioxygenase and related hemolysins		COG3185	HppD:		1
General function prediction only	4-hydroxyphenylpyruvate dioxygenase and related hemolysins		COG3185	HppD:		1
Amino acid transport and metabolism	Phenylalanine-4-hydroxylase		COG3186	PhhA:		1
Cell motility	Flagellar biogenesis protein FliO		COG3190	FliO:		1
Cell wall/membrane/envelope biogenesis	Exopolysaccharide export protein/domain GumC/Wzc1		COG3206	GumC:		1
Transcription	DNA-binding transcriptional regulator YbjK		COG3226	YbjK:		1
Posttranslational modification, protein turnover, chaperones	Zn-dependent metalloprotease (Neutral protease B)		COG3227	LasB:		1
Function unknown	Uncharacterized conserved protein YjbJ, UPF0337 family		COG3237	yjbJ:		1
Function unknown	Uncharacterized membrane protein YdcZ, DUF606 family		COG3238	ydcZ:		1
Lipid transport and metabolism	Fatty acid desaturase		COG3239	DesA:		1
General function prediction only	Acid resistance membrane protein HdeD, DUF308 family		COG3247	HdeD:		1
Coenzyme transport and metabolism	Coproheme decarboxylase/chlorite dismutase		COG3253	HemQ:		1
Inorganic ion transport and metabolism	Coproheme decarboxylase/chlorite dismutase		COG3253	HemQ:		1
Energy production and conversion	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains		COG3263	NhaP2:		1
Inorganic ion transport and metabolism	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains		COG3263	NhaP2:		1
Cell wall/membrane/envelope biogenesis	Small-conductance mechanosensitive channel MscK		COG3264	MscK:		1
Function unknown	Uncharacterized conserved protein, related to short-chain dehydrogenases		COG3268	:		1
Signal transduction mechanisms	Sensor histidine kinase, LytS/YehU family		COG3275	LytS:		1
Transcription	DNA-binding response regulator, LytR/AlgR family		COG3279	LytT:		1
Signal transduction mechanisms	DNA-binding response regulator, LytR/AlgR family		COG3279	LytT:		1
Signal transduction mechanisms	MHYT domain, NO-binding membrane sensor		COG3300	MHYT:		1
Cell cycle control, cell division, chromosome partitioning	Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain		COG3314	SpoVV:		1
Amino acid transport and metabolism	Spore dipicolinate transporter SpoVV/YjiH/YlbJ, contains nucleoside recognition GATE domain		COG3314	SpoVV:		1
Secondary metabolites biosynthesis, transport and catabolism	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs		COG3320	Lys2b:Lysine biosynthesis		1
Signal transduction mechanisms	Extracellular (periplasmic) sensor domain CHASE (specificity unknown)		COG3322	CHASE4:		1
Function unknown	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		COG3323	YqfO:		1
General function prediction only	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family		COG3324	VOC:		1
Function unknown	Uncharacterized membrane protein YsdA, DUF1294 family		COG3326	YsdA:		1
Function unknown	Uncharacterized conserved protein Alr0986		COG3329	:		1
Function unknown	Uncharacterized conserved protein BH1414		COG3330	:		1
General function prediction only	Penicillin-binding protein-related factor A, putative recombinase		COG3331	YotM:		1
Cell motility	Flagellar motility protein MotE, a chaperone for MotC folding		COG3334	MotE:		1
Energy production and conversion	Cytochrome c oxidase assembly protein CtaG		COG3336	CtaG:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c oxidase assembly protein CtaG		COG3336	CtaG:		1
Function unknown	Uncharacterized membrane protein YkvA, DUF1232 family		COG3339	YkvA:		1
Amino acid transport and metabolism	Peptidase E		COG3340	PepE:		1
Transcription	DNA-directed RNA polymerase, delta subunit		COG3343	RpoE:RNA polymerase		1
Mobilome: prophages, transposons	Retron-type reverse transcriptase		COG3344	YkfC:		1
Carbohydrate transport and metabolism	Alpha-galactosidase		COG3345	GalA:		1
Transcription	Predicted transcriptional regulator		COG3355	:		1
General function prediction only	Uncharacterized conserved protein YprB, contains RNaseH-like and TPR domains		COG3359	YprB:		1
General function prediction only	Predicted acetyltransferase, GNAT superfamily		COG3375	:		1
General function prediction only	Predicted NAD/FAD-dependent oxidoreductase		COG3380	:		1
Carbohydrate transport and metabolism	Sugar lactone lactonase YvrE		COG3386	YvrE:Non-phosphorylated Entner-Doudoroff pathway		1
General function prediction only	Predicted acetyltransferase, GNAT family		COG3393	:		1
Carbohydrate transport and metabolism	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family		COG3394	ChbG:		1
Function unknown	Uncharacterized membrane protein YdbS, contains bPH2 (bacterial pleckstrin homology) domain		COG3402	YdbS:		1
Signal transduction mechanisms	Phosphotransferase subunit DhaM of the dihydroxyacetone kinase DhaKLM complex, contains PTS-EIIA, HPr, and PEP-utilizing domains		COG3412	DhaM:		1
Carbohydrate transport and metabolism	Phosphotransferase system, galactitol-specific IIB component		COG3414	SgaB:		1
Inorganic ion transport and metabolism	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains		COG3420	NosD:		1
Energy production and conversion	Butyrate kinase		COG3426	Buk:		1
Function unknown	Uncharacterized membrane protein YdbT, contains bPH2 (bacterial pleckstrin homology) domain		COG3428	YdbT:		1
Signal transduction mechanisms	c-di-GMP phosphodiesterase YuxH/PdeH, contains EAL and HDOD domains		COG3434	YuxH:		1
Function unknown	Uncharacterized conserved protein, DUF302 family		COG3439	:		1
Defense mechanisms	Predicted restriction endonuclease		COG3440	:		1
Signal transduction mechanisms	CBS-domain-containing membrane protein		COG3448	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB4 component		COG3451	VirB4:		1
Secondary metabolites biosynthesis, transport and catabolism	Cephalosporin-C deacetylase or related acetyl esterase		COG3458	Axe1:		1
Function unknown	Uncharacterized conserved protein domain, often C-terminal to DUF262		COG3472	:		1
Signal transduction mechanisms	Predicted secreted protein YlbL, contains PDZ domain		COG3480	SdrC:		1
Translation, ribosomal structure and biogenesis	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		COG3481	YhaM:23S rRNA modification		1
Amino acid transport and metabolism	Tryptophan 2,3-dioxygenase (vermilion)		COG3483	TDO2:		1
Secondary metabolites biosynthesis, transport and catabolism	Lysine/ornithine N-monooxygenase		COG3486	IucD:		1
Function unknown	Uncharacterized conserved protein, DUF952 family		COG3502	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase		COG3505	VirD4:		1
Function unknown	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily		COG3506	Ree1:		1
Carbohydrate transport and metabolism	Beta-xylosidase		COG3507	XynB2:		1
Carbohydrate transport and metabolism	Alpha-L-arabinofuranosidase		COG3534	AbfA:		1
Function unknown	Uncharacterized conserved protein, DUF305 family		COG3544	:		1
Function unknown	Uncharacterized conserved protein associated with RNAses G and E,  UPF0374/DUF402 family		COG3557	YgaC:		1
Intracellular trafficking, secretion, and vesicular transport	Putative exporter of oligosaccharides and polyketide antibiotics DrrB/NodJ, ABC-2 family		COG3559	NodJ:		1
Function unknown	Uncharacterized conserved protein, DUF779 family		COG3564	:		1
General function prediction only	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family		COG3568	ElsH:		1
General function prediction only	Predicted hydrolase of the alpha/beta-hydrolase fold		COG3571	:		1
Function unknown	Uncharacterized conserved protein		COG3575	:		1
Function unknown	3D (Asp-Asp-Asp) domain, usually in lytic transglycosylases		COG3584	:3D		1
Function unknown	Uncharacterized conserved protein, DUF871 domain		COG3589	:		1
Replication, recombination and repair	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains		COG3593	YbjD:		1
Carbohydrate transport and metabolism	Fucose 4-O-acetylase or related acetyltransferase		COG3594	NolL:		1
Function unknown	Uncharacterized conserved protein YvlB, contains  DUF4097 and DUF4098 domains		COG3595	YvlB:		1
General function prediction only	Predicted GTPase		COG3596	YeeP:		1
Function unknown	Uncharacterized conserved protein, DUF697 family		COG3597	:		1
Cell cycle control, cell division, chromosome partitioning	Cell division septum initiation protein DivIVA, interacts with FtsZ and MinD		COG3599	DivIVA:		1
Coenzyme transport and metabolism	Riboflavin transporter FmnP		COG3601	FmnP:		1
Replication, recombination and repair	Replication initiation and membrane attachment protein DnaB		COG3611	DnaB2:		1
Transcription	Predicted transcriptional regulator, contains an XRE-type HTH domain (archaeal members contain CBS pair)		COG3620	AF2118:		1
Signal transduction mechanisms	Membrane regulatory protein PfoR, PTS_EIIC_2 domain (does not regulate perfringolysin expression)		COG3641	PfoR:		1
Function unknown	Uncharacterized membrane protein YjdF		COG3647	YjdF:		1
Transcription	DNA-binding transcriptional regulator, XRE family		COG3655	YozG:		1
Mobilome: prophages, transposons	Transposase, IS1182 family		COG3666	:		1
Signal transduction mechanisms	Cell fate regulator YlbF, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)		COG3679	YlbF:		1
Translation, ribosomal structure and biogenesis	EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain		COG3688	Rae1:		1
General function prediction only	ABC-type uncharacterized transport system, permease component		COG3694	:		1
Amino acid transport and metabolism	ATP phosphoribosyltransferase regulatory subunit HisZ		COG3705	HisZ:		1
Signal transduction mechanisms	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Transcription	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain		COG3706	PleD:		1
Transcription	Predicted transcriptional regulator YdeE, contains AraC-type DNA-binding domain		COG3708	YdeE:		1
Transcription	Transcriptional antiterminator		COG3711	BglG:		1
Function unknown	Uncharacterized membrane protein YoaT, DUF817 family		COG3739	YoaT:		1
Function unknown	Uncharacterized membrane protein		COG3759	:		1
Function unknown	Uncharacterized conserved protein YneF, UPF0154 family		COG3763	YneF:		1
Cell wall/membrane/envelope biogenesis	Sortase (surface protein transpeptidase)		COG3764	SrtA:		1
Function unknown	Uncharacterized membrane protein YjfL, UPF0719 family		COG3766	YjfL:		1
Secondary metabolites biosynthesis, transport and catabolism	5-chloro-2-hydroxyhydroquinone dehydrochlorinase TtfG, YCII superfamily		COG3795	YCII:		1
Function unknown	SH3-like domain		COG3807	SH3:		1
Transcription	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Signal transduction mechanisms	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains		COG3829	RocR:		1
Lipid transport and metabolism	Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain		COG3832	YndB:		1
Carbohydrate transport and metabolism	ABC-type maltose transport system, permease component MalG		COG3833	MalG:		1
Carbohydrate transport and metabolism	ABC-type sugar transport system, ATPase component MalK		COG3839	MalK:		1
Amino acid transport and metabolism	ABC-type Fe3+/spermidine/putrescine transport systems, ATPase component		COG3842	PotA:		1
Amino acid transport and metabolism	Kynureninase		COG3844	Bna5:		1
Nucleotide transport and metabolism	ABC-type guanosine uptake system NupNOPQ, ATPase component NupO		COG3845	NupO:		1
Signal transduction mechanisms	Phosphohistidine swiveling domain of PEP-utilizing enzymes		COG3848	PykA2:		1
Defense mechanisms	Uncharacterized conserved protein YaaN involved in tellurite resistance		COG3853	YaaN:		1
Replication, recombination and repair	ATP-dependent helicase/DNAse subunit B		COG3857	AddB:		1
Coenzyme transport and metabolism	Thiamine transporter ThiT		COG3859	ThiT:		1
Function unknown	Stress response protein YsnF (function unknown)		COG3861	YsnF:		1
General function prediction only	Glyoxalase superfamily enzyme, possible 3-demethylubiquinone-9 3-methyltransferase		COG3865	:		1
Posttranslational modification, protein turnover, chaperones	Protein-arginine kinase McsB		COG3869	McsB:		1
Signal transduction mechanisms	Cyclic di-AMP receptor DarA/PstA		COG3870	DarA:		1
Function unknown	General stress protein 26 (function unknown)		COG3871	YzzA:		1
Function unknown	Uncharacterized conserved protein YqhQ, DUF1385 family		COG3872	YqhQ:		1
Function unknown	Uncharacterized conserved protein YbbC, DUF1343 family		COG3876	YbbC:		1
Posttranslational modification, protein turnover, chaperones	Protein-arginine kinase activator protein McsA		COG3880	McsA:		1
Function unknown	Uncharacterized N-terminal coiled-coil domain of peptidoglycan hydrolase CwlO		COG3883	CwlO1:		1
Replication, recombination and repair	HKD family nuclease		COG3886	:		1
Signal transduction mechanisms	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains		COG3887	GdpP:		1
Function unknown	Uncharacterized conserved protein YrzB, UPF0473 family		COG3906	YrzB:		1
General function prediction only	Predicted ATPase		COG3910	:		1
Posttranslational modification, protein turnover, chaperones	Predicted O-linked N-acetylglucosamine transferase, SPINDLY family		COG3914	Spy:		1
Secondary metabolites biosynthesis, transport and catabolism	2-hydroxychromene-2-carboxylate isomerase		COG3917	NahD:		1
Replication, recombination and repair	DNA replication protein DnaD		COG3935	DnaD:		1
Carbohydrate transport and metabolism	Beta-xylosidase, GH43 family		COG3940	:		1
Cell wall/membrane/envelope biogenesis	Capsular polysaccharide biosynthesis protein YveK		COG3944	YveK:		1
Signal transduction mechanisms	Two-component response regulator, SAPR family, consists of REC, wHTH and BTAD domains		COG3947	SAPR:		1
Transcription	Two-component response regulator, SAPR family, consists of REC, wHTH and BTAD domains		COG3947	SAPR:		1
General function prediction only	Uncharacterized conserved protein YabN, contains tetrapyrrole methylase and MazG-like pyrophosphatase domain		COG3956	YabN:		1
Inorganic ion transport and metabolism	Predicted Co/Zn/Cd cation transporter, cation efflux family		COG3965	:		1
Replication, recombination and repair	DNA helicase IV		COG3973	HelD:		1
General function prediction only	Predicted acetyltransferase		COG3981	:		1
Function unknown	Uncharacterized conserved protein YpuA, DUF1002 family		COG4086	YpuA:		1
Translation, ribosomal structure and biogenesis	tRNA uridine 5-carbamoylmethylation protein Kti12 (Killer toxin insensitivity protein)		COG4088	Kti12:		1
Defense mechanisms	tRNA uridine 5-carbamoylmethylation protein Kti12 (Killer toxin insensitivity protein)		COG4088	Kti12:		1
Replication, recombination and repair	Superfamily II DNA/RNA helicase required for DNA uptake (late competence protein)		COG4098	ComFA:		1
Inorganic ion transport and metabolism	Cystathionine beta-lyase family protein involved in aluminum resistance		COG4100	YnbB:		1
General function prediction only	Cystathionine beta-lyase family protein involved in aluminum resistance		COG4100	YnbB:		1
Energy production and conversion	Trans-aconitate methyltransferase		COG4106	Tam:		1
Translation, ribosomal structure and biogenesis	Peptide chain release factor RF-3		COG4108	PrfC:Translation factors		1
Transcription	Predicted transcriptional regulator containing CBS domains		COG4109	YtoI:		1
General function prediction only	Predicted triphosphatase or cyclase YjbK, contains CYTH domain		COG4116	YjbK:		1
Translation, ribosomal structure and biogenesis	tRNA 5-hydroxyU34 O-methylase TrmR/YrrM		COG4122	TrmR:tRNA modification		1
Translation, ribosomal structure and biogenesis	tRNA1(Val) A37 N6-methylase TrmN6		COG4123	TrmN6:tRNA modification		1
General function prediction only	Predicted restriction endonuclease, Mrr-cat superfamily		COG4127	:		1
Function unknown	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family		COG4129	YgaE:		1
Posttranslational modification, protein turnover, chaperones	ABC-type transport system involved in cytochrome c biogenesis, ATPase component		COG4133	CcmA:		1
General function prediction only	ABC-type uncharacterized transport system YnjBCD, periplasmic component		COG4134	YnjB:		1
General function prediction only	ABC-type uncharacterized transport system YnjBCD, permease component		COG4135	YnjC:		1
General function prediction only	Uncharacterized membrane permease YidK, sodium:solute symporter family		COG4146	YidK:		1
Energy production and conversion	Na+(or H+)/acetate symporter ActP		COG4147	ActP:		1
Inorganic ion transport and metabolism	ABC-type molybdate transport system, permease component ModB		COG4149	ModB:Molybdopterin biosynthesis		1
General function prediction only	ABC-type uncharacterized transport system, ATPase component		COG4152	YhaQ:		1
Amino acid transport and metabolism	ABC-type oligopeptide transport system, periplasmic component		COG4166	OppA:		1
Amino acid transport and metabolism	ABC-type proline/glycine betaine transport system, permease component		COG4176	ProW:		1
Carbohydrate transport and metabolism	Beta- N-acetylglucosaminidase		COG4193	LytD:		1
Function unknown	Uncharacterized conserved protein, DUF1015 family		COG4198	:		1
Replication, recombination and repair	ssDNA-specific exonuclease RecJ		COG4199	RecJ:		1
Energy production and conversion	NADP-dependent 3-hydroxy acid dehydrogenase YdfG		COG4221	YdfG:Pyrimidine degradation		1
Function unknown	Uncharacterized conserved protein YnzC, UPF0291/DUF896 family		COG4224	YnzC:		1
Replication, recombination and repair	Antirestriction protein ArdC		COG4227	ArdC:		1
Energy production and conversion	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c-type biogenesis protein CcmH/NrfG		COG4235	NrfG:		1
General function prediction only	Uncharacterized conserved protein, contains caspase domain		COG4249	:		1
General function prediction only	Predicted acyltransferase, LPLAT superfamily		COG4261	:		1
Function unknown	Uncharacterized membrane protein		COG4267	:		1
Function unknown	Uncharacterized membrane protein		COG4270	:		1
General function prediction only	Ligand-binding SRPBCC domain		COG4276	SRPBCC:		1
Function unknown	Uncharacterized conserved protein YjlB, cupin superfamily		COG4297	YjlB:		1
Inorganic ion transport and metabolism	Nitrous oxide reductase accessory protein NosL		COG4314	NosL:		1
Nucleotide transport and metabolism	Xanthosine utilization system component, XapX domain		COG4317	XapX:		1
General function prediction only	Ketosteroid isomerase homolog YybH		COG4319	YybH:		1
Function unknown	Uncharacterized conserved protein, DUF2252 family		COG4320	:		1
Function unknown	Uncharacterized membrane protein		COG4325	:		1
Cell cycle control, cell division, chromosome partitioning	Stage 0 sporulation-control protein Spo0M		COG4326	Spo0M:		1
Function unknown	Uncharacterized conserved protein, DUF1643 domain		COG4333	:		1
Replication, recombination and repair	3-methylpurine DNA glycosylase AlkC		COG4335	AlkC:		1
Function unknown	Uncharacterized membrane protein YpjA		COG4347	YpjA:		1
Amino acid transport and metabolism	2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase (methionine salvage)		COG4359	MtnX:		1
Inorganic ion transport and metabolism	Nitric oxide synthase, oxygenase domain		COG4362	:		1
Secondary metabolites biosynthesis, transport and catabolism	Putative cysteine ligase BshC/YllA (bacillithiol biosynthesis)		COG4365	BshC:		1
Amino acid transport and metabolism	Branched-chain amino acid transport protein		COG4392	AzlD2:		1
Function unknown	Uncharacterized membrane protein YheB, UPF0754 family		COG4399	YheB:		1
Posttranslational modification, protein turnover, chaperones	Bacillopeptidase F, M6 metalloprotease family		COG4412	:		1
Function unknown	Uncharacterized conserved protein, DUF2332 domain		COG4427	:		1
Function unknown	Uncharacterized conserved protein, DUF1499 family		COG4446	:		1
General function prediction only	Uncharacterized conserved protein related to plant photosystem II stability/assembly factor		COG4447	:		1
Transcription	Transcriptional regulator CtsR		COG4463	CtsR:		1
Signal transduction mechanisms	Tyrosine-protein phosphatase YwqE		COG4464	YwqE:		1
Transcription	GTP-sensing pleiotropic transcriptional regulator CodY		COG4465	CodY:		1
Function unknown	Uncharacterized conserved protein Veg, DUF1021 family		COG4466	:		1
Replication, recombination and repair	Regulator of replication initiation timing YabA		COG4467	YabA:		1
Carbohydrate transport and metabolism	Galactose-1-phosphate uridylyltransferase		COG4468	GalT2:		1
General function prediction only	Competence protein CoiA, contains predicted nuclease domain		COG4469	CoiA:		1
Function unknown	Uncharacterized conserved protein YutD, DUF1027 family		COG4470	YutD:		1
Function unknown	Uncharacterized conserved protein YlbG, UPF0298 family		COG4471	YlbG:		1
Function unknown	Uncharacterized conserved protein, UPF0297 family		COG4472	:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted ABC-type exoprotein transport system, permease component		COG4473	EcsB:		1
Mobilome: prophages, transposons	Uncharacterized SPBc2 prophage-derived protein YoqJ		COG4474	YoqJ:		1
Function unknown	Uncharacterized conserved protein YwlG, UPF0340 family		COG4475	YwlG:		1
Function unknown	Uncharacterized conserved protein YktA, UPF0223 family		COG4476	YktA:		1
Cell cycle control, cell division, chromosome partitioning	Septation ring formation regulator EzrA		COG4477	EzrA:		1
Function unknown	Uncharacterized conserved protein, DUF951 family		COG4481	:		1
Function unknown	Uncharacterized conserved protein YqgQ, DUF910 family		COG4483	YqgQ:		1
Function unknown	Uncharacterized conserved protein YktB, UPF0637 family		COG4493	YktB:		1
General function prediction only	Predicted DNA-binding transcriptional regulator YerC, contains ArsR-like HTH domain		COG4496	YerC:		1
Function unknown	Uncharacterized beta-barrel protein YwiB, DUF1934 family		COG4506	YwiB:		1
Nucleotide transport and metabolism	Dimeric dUTPase, all-alpha-NTP-PPase (MazG) superfamily		COG4508	Dut2:Thymidylate biosynthesis		1
Transcription	DNA-binding transcriptional regulator SgrR of sgrS sRNA, contains a MarR-type HTH domain and a periplasmic-type solute-binding domain		COG4533	SgrR:		1
Mobilome: prophages, transposons	Competence protein ComGC		COG4537	ComGC:		1
Signal transduction mechanisms	Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)		COG4550	YmcA:		1
General function prediction only	Predicted acetyltransferase		COG4552	Eis:		1
Signal transduction mechanisms	Signal transduction histidine kinase		COG4564	:		1
Transcription	DNA-binding response regulator DpiB of citrate/malate metabolism		COG4565	CitB:		1
