L1	L2	L3	KO	Function	EC	Count
Replication, recombination and repair	DNA-binding protein YaaA associated with the oxidative stress response		COG3022	YaaA:		1
Cell wall/membrane/envelope biogenesis	N-acetyl-anhydromuramyl-L-alanine amidase AmpD		COG3023	AmpD:		1
Replication, recombination and repair	Endogenous inhibitor of DNA gyrase, YacG/DUF329 family		COG3024	YacG:		1
Inorganic ion transport and metabolism	Inorganic triphosphatase YgiF, contains CYTH and CHAD domains		COG3025	PPPi:		1
Signal transduction mechanisms	RseB, negative regulator of sigma E activity		COG3026	RseB:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein ZapA, inhibits GTPase activity of FtsZ		COG3027	ZapA:		1
Translation, ribosomal structure and biogenesis	Ribosomal 50S subunit-associated protein YjgA, DUF615 family		COG3028	YjgA:		1
General function prediction only	FxsA protein affecting phage T7 exclusion by the F plasmid, UPF0716 family		COG3030	FxsA:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway, component PulC		COG3031	PulC:		1
Cell wall/membrane/envelope biogenesis	Murein L,D-transpeptidase YafK		COG3034	YafK:		1
Translation, ribosomal structure and biogenesis	Stalled ribosome alternative rescue factor ArfA		COG3036	ArfA:		1
Energy production and conversion	Cytochrome b561		COG3038	CybB:		1
Mobilome: prophages, transposons	Transposase and inactivated derivatives, IS5 family		COG3039	IS5:		1
Cell wall/membrane/envelope biogenesis	Bacterial lipocalin Blc		COG3040	Blc:		1
Translation, ribosomal structure and biogenesis	mRNA-degrading endonuclease YafQ (mRNA interferase), toxin component of the YafQ-DinJ toxin-antitoxin module		COG3041	YafQ:		1
Defense mechanisms	mRNA-degrading endonuclease YafQ (mRNA interferase), toxin component of the YafQ-DinJ toxin-antitoxin module		COG3041	YafQ:		1
Signal transduction mechanisms	Periplasmic catabolite regulation protein CreA (function unknown)		COG3045	CreA:		1
Cell wall/membrane/envelope biogenesis	Outer membrane protein OmpW		COG3047	OmpW:		1
Energy production and conversion	Acyl-carrier protein (citrate lyase gamma subunit)		COG3052	CitD:		1
Function unknown	Uncharacterized lipoprotein YajG		COG3056	YajG:		1
Energy production and conversion	Formate dehydrogenase maturation protein FdhE		COG3058	FdhE:		1
Posttranslational modification, protein turnover, chaperones	Formate dehydrogenase maturation protein FdhE		COG3058	FdhE:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein YtfB/OapA (opacity-associated protein A)		COG3061	OapA:		1
Cell wall/membrane/envelope biogenesis	Membrane protein TolA involved in colicin uptake		COG3064	TolA:		1
Function unknown	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to protoporphyrinogen oxidase HemY)		COG3071	HemYx:		1
Signal transduction mechanisms	RseA, negative regulator of sigma E activity		COG3073	RseA:		1
Defense mechanisms	Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module		COG3077	RelB:		1
Function unknown	Uncharacterized conserved protein YgfB, UPF0149 family		COG3079	YgfB:		1
Replication, recombination and repair	dsDNA-binding nucleoid-associated protein YejK/NdpA		COG3081	NdpA:		1
Signal transduction mechanisms	RseC, positive regulator of sigma E activity		COG3086	RseC:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsN		COG3087	FtsN:		1
Energy production and conversion	Cytochrome c-type biogenesis protein CcmH/NrfF		COG3088	NrfF:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c-type biogenesis protein CcmH/NrfF		COG3088	NrfF:		1
Function unknown	Uncharacterized conserved protein YheU, UPF0270 family		COG3089	YheU:		1
Carbohydrate transport and metabolism	TRAP-type C4-dicarboxylate transport system, small permease component YiaM		COG3090	DctM:		1
General function prediction only	Predicted Zn-dependent metalloprotease, SprT family		COG3091	SprT:		1
Defense mechanisms	Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain		COG3093	VapI:		1
Function unknown	Uncharacterized conserved protein YqcC, DUF446 family		COG3098	YqcC:		1
Function unknown	Uncharacterized conserved protein YcgL, UPF0745 family		COG3100	YcgL:		1
General function prediction only	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family		COG3103	YgiM:		1
Function unknown	Uncharacterized membrane-anchored protein YhcB, DUF1043 family		COG3105	YhcB:		1
Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoA, binds and activates PBP1a		COG3107	LpoA:		1
Function unknown	Predicted periplasmic protein YdeI with OB-fold, BOF family		COG3111	YdeI:		1
Cell wall/membrane/envelope biogenesis	Binding protein subunit MlaB of the ABC-type intermembrane phospholipid transporter Mla, contains STAS domain		COG3113	MlaB:		1
Intracellular trafficking, secretion, and vesicular transport	Heme exporter protein D		COG3114	CcmD:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein ZipA, interacts with FtsZ		COG3115	ZipA:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein FtsL, interacts with FtsB and FtsQ		COG3116	FtsL:		1
Cell wall/membrane/envelope biogenesis	Lipopolysaccharide export system protein LptC		COG3117	YrbK:		1
Function unknown	Uncharacterized conserved protein YaiL, DUF2058 family		COG3122	YaiL:		1
Nucleotide transport and metabolism	Pyrimidine/purine nucleoside phosphorylase YaiE/PpnP, UPF0345/DUF1255 family		COG3123	PpnP:		1
Lipid transport and metabolism	Acyl carrier protein phosphodiesterase		COG3124	AcpH:		1
Function unknown	Uncharacterized lipoprotein YbaY		COG3126	YbaY:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component		COG3127	YbbP:		1
General function prediction only	Predicted 2-oxoglutarate- and Fe(II)-dependent dioxygenase YbiX		COG3128	PiuC:		1
Translation, ribosomal structure and biogenesis	23S rRNA A1618 N6-methylase RlmF		COG3129	RlmF:23S rRNA modification		1
Translation, ribosomal structure and biogenesis	Ribosome modulation factor		COG3130	Rmf:		1
Cell wall/membrane/envelope biogenesis	Periplasmic glucan biosynthesis protein OpgG		COG3131	MdoG:		1
Function unknown	Uncharacterized conserved protein YceH, UPF0502 family		COG3132	YceH:		1
Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein SlyB		COG3133	SlyB:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted benzoate:H+ symporter BenE		COG3135	BenE:		1
Amino acid transport and metabolism	Arginine/ornithine N-succinyltransferase beta subunit		COG3138	AstA:		1
Function unknown	Uncharacterized conserved protein YeaC, DUF1315 family		COG3139	yeaC:		1
Cell motility	Phosphoaspartate phosphatase CheZ, dephosphorylates CheY~P		COG3143	CheZ:		1
Signal transduction mechanisms	Phosphoaspartate phosphatase CheZ, dephosphorylates CheY~P		COG3143	CheZ:		1
Cell motility	Flagellar hook-length control protein FliK		COG3144	FliK:		1
Replication, recombination and repair	Alkylated DNA repair dioxygenase AlkB		COG3145	AlkB:		1
General function prediction only	Predicted N-acyltransferase		COG3146	:		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein DedD (periplasmic protein involved in septation)		COG3147	DedD:		1
Translation, ribosomal structure and biogenesis	tRNA U47 aminocarboxypropyltransferaseTapT/TuaA/ YfiP, DTW domain		COG3148	TapT:		1
General function prediction only	Predicted esterase YcpF, UPF0227 family		COG3150	YcfP:		1
Function unknown	Uncharacterized conserved protein YqiB, DUF1249 family		COG3151	yqiB:		1
General function prediction only	Predicted N-acetyltransferase YhbS		COG3153	yhbS:		1
Defense mechanisms	Glyoxalase ElbB, DJ-1 superfamily		COG3155	ElbB:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway, component PulK		COG3156	PulK:		1
Intracellular trafficking, secretion, and vesicular transport	Type VI protein secretion system component Hcp (secreted cytotoxin)		COG3157	Hcp:		1
Inorganic ion transport and metabolism	K+ uptake protein Kup		COG3158	Kup:		1
Function unknown	Uncharacterized conserved protein YigA, DUF484 family		COG3159	YigA:		1
Transcription	Regulator of sigma D		COG3160	Rsd:		1
Coenzyme transport and metabolism	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)		COG3161	UbiC:Ubiquinone biosynthesis		1
Function unknown	Uncharacterized membrane protein, DUF485 family		COG3162	YjcH:		1
Function unknown	Uncharacterized conserved protein YhdP, contains DUF3971 and AsmA2 domains		COG3164	YhdR:		1
Coenzyme transport and metabolism	Ubiquinone biosynthesis protein UbiJ, contains SCP2 domain		COG3165	UbiJ:		1
Cell motility	Type IV pilus assembly protein PilN		COG3166	PilN:		1
Extracellular structures	Type IV pilus assembly protein PilN		COG3166	PilN:		1
Cell motility	Type IV pilus assembly protein PilO		COG3167	PilO:		1
Extracellular structures	Type IV pilus assembly protein PilO		COG3167	PilO:		1
Cell motility	Type IV pilus assembly protein PilP		COG3168	PilP:		1
Extracellular structures	Type IV pilus assembly protein PilP		COG3168	PilP:		1
Function unknown	Uncharacterized membrane protein, DMT/DUF486 family		COG3169	:		1
Cell motility	Type IV pilus assembly protein FimV		COG3170	FimV:		1
Extracellular structures	Type IV pilus assembly protein FimV		COG3170	FimV:		1
Function unknown	Uncharacterized conserved protein YggL, DUF469 family		COG3171	YggL:		1
Inorganic ion transport and metabolism	Membrane component of predicted Mg2+ transport system, contains DUF4010 domain		COG3174	MgtC:		1
Energy production and conversion	Cytochrome c oxidase assembly protein Cox11		COG3175	COX11:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c oxidase assembly protein Cox11		COG3175	COX11:		1
General function prediction only	Putative hemolysin		COG3176	:		1
Transcription	Fic family protein		COG3177	:		1
General function prediction only	Predicted phosphotransferase, aminoglycoside/choline kinase (APH/ChoK) family		COG3178	:		1
General function prediction only	Uncharacterized membrane protein AbrB, regulator of aidB expression		COG3180	AbrB:		1
Energy production and conversion	Tripartite-type tricarboxylate transporter, extracytoplasmic receptor component TctC		COG3181	TctC:		1
Function unknown	PepSY-associated TM region		COG3182	PiuB:		1
Function unknown	Uncharacterized conserved protein, contains DUF2059 domain		COG3184	:		1
Amino acid transport and metabolism	4-hydroxyphenylpyruvate dioxygenase and related hemolysins		COG3185	HppD:		1
General function prediction only	4-hydroxyphenylpyruvate dioxygenase and related hemolysins		COG3185	HppD:		1
Amino acid transport and metabolism	Phenylalanine-4-hydroxylase		COG3186	PhhA:		1
Cell motility	Flagellar biogenesis protein FliO		COG3190	FliO:		1
Signal transduction mechanisms	Heme-binding protein HbpS, GlcG/HbpS family		COG3193	GlcG:		1
Nucleotide transport and metabolism	Ureidoglycolate hydrolase (allantoin degradation)		COG3194	AllA:		1
Nucleotide transport and metabolism	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase (uric acid degradation)		COG3195	PucL:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase maturation protein, CcoS/FixS family		COG3197	FixS:		1
Function unknown	Uncharacterized conserved protein		COG3198	:		1
Nucleotide transport and metabolism	NAD kinase		COG3199	:		1
Energy production and conversion	ATP/ADP translocase		COG3202	TlcC:		1
General function prediction only	Uncharacterized Ca-binding beta-propeller protein YjiK		COG3204	YjiK:		1
Function unknown	Uncharacterized membrane protein, DUF2061 family		COG3205	:		1
Cell wall/membrane/envelope biogenesis	Exopolysaccharide export protein/domain GumC/Wzc1		COG3206	GumC:		1
Secondary metabolites biosynthesis, transport and catabolism	Surfactin synthase thioesterase subunit		COG3208	GrsT:		1
General function prediction only	Secreted phosphatase, PhoX family		COG3211	PhoX:		1
Posttranslational modification, protein turnover, chaperones	PepSY domain containing protein, regulator of zincin peptidase activity		COG3212	YkoI:		1
Cell motility	Type IV pilus assembly protein PilZ		COG3215	PilZ:		1
Extracellular structures	Type IV pilus assembly protein PilZ		COG3215	PilZ:		1
Function unknown	Uncharacterized conserved protein, DUF2062 family		COG3216	:		1
General function prediction only	ABC-type uncharacterized transport system, auxiliary component		COG3218	:		1
Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, periplasmic component		COG3221	PhnD:		1
Function unknown	Uncharacterized conserved protein, glycosyltransferase A (GT-A) superfamily, DUF2064 family		COG3222	:		1
General function prediction only	Phosphate starvation-inducible membrane PsiE (function unknown)		COG3223	PsiE:		1
General function prediction only	Antibiotic biosynthesis monooxygenase (ABM) superfamily enzyme		COG3224	:		1
Cell motility	ABC-type uncharacterized transport system involved in gliding motility, auxiliary component		COG3225	GldG:		1
Transcription	DNA-binding transcriptional regulator YbjK		COG3226	YbjK:		1
Signal transduction mechanisms	Mlc titration factor MtfA, regulates ptsG expression		COG3228	MtfA:		1
General function prediction only	Predicted deacetylase		COG3233	:		1
Function unknown	Uncharacterized membrane protein		COG3235	:		1
Function unknown	Uncharacterized conserved protein YjbJ, UPF0337 family		COG3237	yjbJ:		1
Function unknown	Uncharacterized conserved protein YjeT, DUF2065 family		COG3242	yjeT:		1
Lipid transport and metabolism	Poly-beta-hydroxybutyrate synthase		COG3243	PhaC:		1
Energy production and conversion	Cytochrome c5		COG3245	CytC5:		1
Function unknown	Uncharacterized conserved protein, DUF2066 domain		COG3249	:		1
Secondary metabolites biosynthesis, transport and catabolism	MbtH family protein, regulates adenylation domains of NRPSs		COG3251	MbtH:		1
Cell wall/membrane/envelope biogenesis	L-rhamnose mutarotase		COG3254	RhaM:		1
Lipid transport and metabolism	Putative sterol carrier protein, contains SCP2 domain		COG3255	SCP2:		1
Energy production and conversion	Ni,Fe-hydrogenase III large subunit		COG3261	HycE2:		1
Energy production and conversion	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains		COG3263	NhaP2:		1
Inorganic ion transport and metabolism	NhaP-type Na+/H+ and K+/H+ antiporter with C-terminal TrkAC and CorC domains		COG3263	NhaP2:		1
Cell wall/membrane/envelope biogenesis	Small-conductance mechanosensitive channel MscK		COG3264	MscK:		1
Carbohydrate transport and metabolism	Gluconate kinase		COG3265	GntK:Non-phosphorylated Entner-Doudoroff pathway		1
Cell cycle control, cell division, chromosome partitioning	Cell division protein DamX, binds to the septal ring, contains C-terminal SPOR domain		COG3266	DamX:		1
Intracellular trafficking, secretion, and vesicular transport	Type II secretory pathway ATPase component GspA/ExeA/MshM		COG3267	ExeA:		1
Extracellular structures	Type II secretory pathway ATPase component GspA/ExeA/MshM		COG3267	ExeA:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted double-glycine leader peptidase, C39-like (CLD) domain		COG3271	C39G:		1
Function unknown	Uncharacterized conserved protein YbgA, DUF1722 family		COG3272	YbgA:		1
Cell wall/membrane/envelope biogenesis	Surface polysaccharide O-acyltransferase WecH		COG3274	WecH:		1
Energy production and conversion	Cbb3-type cytochrome oxidase, subunit 1		COG3278	CcoN:		1
Transcription	DNA-binding response regulator, LytR/AlgR family		COG3279	LytT:		1
Signal transduction mechanisms	DNA-binding response regulator, LytR/AlgR family		COG3279	LytT:		1
Carbohydrate transport and metabolism	Maltooligosyltrehalose synthase		COG3280	TreY:		1
Carbohydrate transport and metabolism	Predicted trehalose synthase		COG3281	Ble:		1
Transcription	Transcriptional regulator TyrR of aromatic amino acids metabolism		COG3283	TyrR:		1
Amino acid transport and metabolism	Transcriptional regulator TyrR of aromatic amino acids metabolism		COG3283	TyrR:		1
Transcription	Transcriptional regulator DhaR of acetoin/glycerol metabolism		COG3284	AcoR:		1
Energy production and conversion	NAD/NADP transhydrogenase alpha subunit		COG3288	PntA:		1
Mobilome: prophages, transposons	Transposase		COG3293	:		1
Function unknown	Uncharacterized conserved protein		COG3295	:		1
General function prediction only	Uncharacterized Tic20-related protein, DUF4870 domain		COG3296	Tic20a:		1
Signal transduction mechanisms	MHYT domain, NO-binding membrane sensor		COG3300	MHYT:		1
Cell wall/membrane/envelope biogenesis	Glycosyltransferase involved in LPS biosynthesis, GR25 family		COG3306	:		1
Cell wall/membrane/envelope biogenesis	O-antigen ligase		COG3307	RfaL:		1
Function unknown	Uncharacterized membrane protein		COG3308	:		1
Transcription	DNA-binding transcriptional regulator AlpA		COG3311	AlpA:		1
Mobilome: prophages, transposons	DNA-binding transcriptional regulator AlpA		COG3311	AlpA:		1
Energy production and conversion	FoF1-type ATP synthase accessory protein AtpI		COG3312	AtpI:FoF1-type ATP synthase		1
General function prediction only	Predicted Fe-S protein YdhL, DUF1289 family		COG3313	YdhL:		1
Cell wall/membrane/envelope biogenesis	Outer membrane beta-barrel protein assembly factor BamC		COG3317	BamC:		1
Function unknown	Uncharacterized conserved protein YecA, UPF0149 family, contains C-terminal Zn-binding SEC-C motif		COG3318	YecA:		1
Secondary metabolites biosynthesis, transport and catabolism	Thioester reductase domain of alpha aminoadipate reductase Lys2 and NRPSs		COG3320	Lys2b:Lysine biosynthesis		1
Function unknown	PII-like insert in the uncharacterized protein YqfO, YbgI/NIF3 family		COG3323	YqfO:		1
General function prediction only	Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family		COG3324	VOC:		1
General function prediction only	Uncharacterized stress-responsive protein, TANGO2 (Transport and Golgi organisation 2) family, contains NRDE motif		COG3332	Tango2:		1
General function prediction only	TctA family transporter		COG3333	:		1
Mobilome: prophages, transposons	Transposase		COG3335	:		1
Energy production and conversion	Cytochrome c oxidase assembly protein CtaG		COG3336	CtaG:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome c oxidase assembly protein CtaG		COG3336	CtaG:		1
Function unknown	Uncharacterized membrane protein YkvA, DUF1232 family		COG3339	YkvA:		1
Mobilome: prophages, transposons	Retron-type reverse transcriptase		COG3344	YkfC:		1
Carbohydrate transport and metabolism	Alpha-galactosidase		COG3345	GalA:		1
Posttranslational modification, protein turnover, chaperones	Cytochrome oxidase assembly protein ShyY1		COG3346	Shy1:		1
Inorganic ion transport and metabolism	Heavy metal-bindng TRASH/YHS domain, predicted Cu/Ag metallochaperone		COG3350	YHS:		1
General function prediction only	Flavin-binding protein dodecin		COG3360	:		1
General function prediction only	Predicted NAD/FAD-dependent oxidoreductase		COG3380	:		1
Secondary metabolites biosynthesis, transport and catabolism	Aromatic ring-opening dioxygenase, catalytic subunit, LigB family		COG3384	LigB:		1
Mobilome: prophages, transposons	IS4 transposase InsG		COG3385	InsG:		1
Carbohydrate transport and metabolism	Sugar lactone lactonase YvrE		COG3386	YvrE:Non-phosphorylated Entner-Doudoroff pathway		1
Carbohydrate transport and metabolism	Glucoamylase (glucan-1,4-alpha-glucosidase), GH15 family		COG3387	SGA1:		1
Carbohydrate transport and metabolism	Chitooligosaccharide deacetylase ChbG, YdjC/CelG family		COG3394	ChbG:		1
Carbohydrate transport and metabolism	Endo-1,4-beta-D-glucanase Y		COG3405	BcsZ:		1
Carbohydrate transport and metabolism	Glycogen debranching enzyme (alpha-1,6-glucosidase)		COG3408	GDB1:		1
Cell wall/membrane/envelope biogenesis	Peptidoglycan-binding (PGRP) domain of peptidoglycan hydrolases		COG3409	PGRP:		1
Energy production and conversion	2Fe-2S ferredoxin		COG3411	:2Fe2S		1
Defense mechanisms	CRISPR-associated protein Csa3, CARF domain		COG3415	Csa3:CRISPR-Cas system		1
Function unknown	Uncharacterized conserved protein, DUF2076 domain		COG3416	:		1
Cell wall/membrane/envelope biogenesis	Outer membrane lipoprotein LpoB, binds and activates PBP1b		COG3417	LpoB:		1
Cell motility	Flagellar biosynthesis/type III secretory pathway chaperone FlgN		COG3418	FlgN:		1
Intracellular trafficking, secretion, and vesicular transport	Flagellar biosynthesis/type III secretory pathway chaperone FlgN		COG3418	FlgN:		1
Cell motility	Type IV pilus assembly protein, tip-associated adhesin PilY1		COG3419	PilY1:		1
Extracellular structures	Type IV pilus assembly protein, tip-associated adhesin PilY1		COG3419	PilY1:		1
Inorganic ion transport and metabolism	Nitrous oxide reductase accessory protein NosD, contains tandem CASH domains		COG3420	NosD:		1
Secondary metabolites biosynthesis, transport and catabolism	Predicted naringenin-chalcone synthase		COG3424	BH0617:		1
Lipid transport and metabolism	Acyl carrier protein/domain		COG3433	AcpA:		1
Secondary metabolites biosynthesis, transport and catabolism	Acyl carrier protein/domain		COG3433	AcpA:		1
Signal transduction mechanisms	Response regulator c-di-GMP phosphodiesterase, RpfG family, contains REC and HD-GYP domains		COG3437	RpfG:		1
Signal transduction mechanisms	CBS-domain-containing membrane protein		COG3448	:		1
Replication, recombination and repair	DNA gyrase inhibitor GyrI/SbmC		COG3449	SbmC:		1
General function prediction only	Predicted enzyme of the cupin superfamily		COG3450	:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB4 component		COG3451	VirB4:		1
Intracellular trafficking, secretion, and vesicular transport	Type VI protein secretion system component TssL/VasF/DotU		COG3455	DotU:		1
Signal transduction mechanisms	Predicted component of the type VI protein secretion system, contains a FHA domain		COG3456	:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component of the type VI protein secretion system, contains a FHA domain		COG3456	:		1
Function unknown	Uncharacterized conserved protein		COG3461	:		1
Mobilome: prophages, transposons	Transposase		COG3464	:		1
Defense mechanisms	Nitroimidazole reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily		COG3467	NimA:		1
Function unknown	Predicted secreted (periplasmic) protein		COG3471	:		1
Energy production and conversion	Cytochrome c2		COG3474	Cyc7:		1
Translation, ribosomal structure and biogenesis	3'-5' exoribonuclease YhaM, can participate in 23S rRNA maturation,  HD superfamily		COG3481	YhaM:23S rRNA modification		1
Secondary metabolites biosynthesis, transport and catabolism	Protocatechuate 3,4-dioxygenase beta subunit		COG3485	PcaH:		1
Secondary metabolites biosynthesis, transport and catabolism	Lysine/ornithine N-monooxygenase		COG3486	IucD:		1
Function unknown	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain		COG3487	IrpA:		1
General function prediction only	Uncharacterized conserved protein with two CxxC motifs, DUF1111 family		COG3488	:		1
General function prediction only	Imelysin-like iron-regulated protein IrpA, duplicated M75 peptidase-like domain		COG3489	IrpA2:		1
Function unknown	Uncharacterized conserved protein, DUF1513 domain		COG3490	:		1
Function unknown	Uncharacterized conserved protein, DUF1244 family		COG3492	:		1
Function unknown	Uncharacterized conserved protein, DUF3299 family		COG3495	:		1
Mobilome: prophages, transposons	Phage tail sheath protein FI		COG3497	:		1
Mobilome: prophages, transposons	Phage tail tube protein FII		COG3498	:		1
Mobilome: prophages, transposons	Phage protein U		COG3499	:		1
Mobilome: prophages, transposons	Phage protein D		COG3500	gpD:		1
Intracellular trafficking, secretion, and vesicular transport	Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly		COG3501	VgrG:		1
Mobilome: prophages, transposons	Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly		COG3501	VgrG:		1
General function prediction only	Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly		COG3501	VgrG:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirB9 components		COG3504	VirB9:		1
Intracellular trafficking, secretion, and vesicular transport	Type IV secretory pathway, VirD4 component, TraG/TraD family ATPase		COG3505	VirD4:		1
Secondary metabolites biosynthesis, transport and catabolism	Homogentisate 1,2-dioxygenase		COG3508	HmgA:		1
Carbohydrate transport and metabolism	Acetyl xylan esterase AxeA and related esterases, LpqC family		COG3509	LpqC:		1
Defense mechanisms	Cephalosporin hydroxylase		COG3510	CmcI:		1
Function unknown	Uncharacterized conserved protein, DUF4415 family		COG3514	:		1
Intracellular trafficking, secretion, and vesicular transport	Type VI protein secretion system component TssA1/VasJ/EvfE, contains ImpA_N domain		COG3515	TssA1:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component TssA of the type VI protein secretion system		COG3516	TssB:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component TssB of the type VI protein secretion system, VipA/VipB/TssB family		COG3517	:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component of the type VI protein secretion system		COG3518	:		1
Intracellular trafficking, secretion, and vesicular transport	Type VI protein secretion system component VasA		COG3519	VasA:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component of the type VI protein secretion system		COG3520	:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component of the type VI protein secretion system		COG3521	:		1
Intracellular trafficking, secretion, and vesicular transport	Predicted component of the type VI protein secretion system		COG3522	:		1
Intracellular trafficking, secretion, and vesicular transport	Type VI protein secretion system component VasK		COG3523	IcmF:		1
General function prediction only	Predicted nucleic-acid-binding protein, contains Zn-ribbon domain		COG3529	:		1
Posttranslational modification, protein turnover, chaperones	Predicted protein-disulfide isomerase, contains CxxC motif		COG3531	:		1
Carbohydrate transport and metabolism	Alpha-L-arabinofuranosidase		COG3534	AbfA:		1
Function unknown	Uncharacterized conserved protein, DUF971 family		COG3536	:		1
Inorganic ion transport and metabolism	Phosphodiesterase/alkaline phosphatase D		COG3540	PhoD:		1
General function prediction only	Predicted esterase of the alpha/beta hydrolase fold		COG3545	YdeN:		1
Inorganic ion transport and metabolism	Mn-containing catalase (includes spore coat protein CotJC)		COG3546	CotJC:		1
Mobilome: prophages, transposons	Transposase		COG3547	:		1
Defense mechanisms	Plasmid maintenance system killer protein		COG3549	HigB:		1
Signal transduction mechanisms	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module		COG3550	HipA:		1
Function unknown	Uncharacterized conserved protein, DUF2218 domain		COG3553	:		1
Posttranslational modification, protein turnover, chaperones	Aspartyl/asparaginyl beta-hydroxylase, cupin superfamily		COG3555	LpxO2:		1
Mobilome: prophages, transposons	Phage anti-repressor protein Ant		COG3561	:		1
Function unknown	Uncharacterized conserved protein, DUF779 family		COG3564	:		1
General function prediction only	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family		COG3568	ElsH:		1
General function prediction only	Predicted oxidoreductase		COG3573	:		1
Coenzyme transport and metabolism	Molybdopterin-binding protein MopI		COG3585	MopI:		1
Defense mechanisms	Restriction endonuclease, type III RM system		COG3587	PM0699:		1
Signal transduction mechanisms	ACT domain, ACT-7 family		COG3603	ACT-7:		1
Transcription	FhlA-type transcriptional regulator, contains GAF, AAA-type ATPase, and DNA-binding Fis domains		COG3604	FhlA:		1
Signal transduction mechanisms	FhlA-type transcriptional regulator, contains GAF, AAA-type ATPase, and DNA-binding Fis domains		COG3604	FhlA:		1
Signal transduction mechanisms	Signal transduction protein containing GAF and PtsI domains		COG3605	PtsP:		1
Transcription	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain		COG3609	ParD:		1
Nucleotide transport and metabolism	Nucleoside 2-deoxyribosyltransferase		COG3613	RCL:		1
Signal transduction mechanisms	Extracytoplasmic sensor domain CHASE1 (specificity unknown)		COG3614	CHASE1:		1
Mobilome: prophages, transposons	Prophage antirepressor		COG3617	:		1
General function prediction only	Predicted metal-dependent hydrolase, TIM-barrel fold		COG3618	:		1
Transcription	Predicted transcriptional regulator, contains an XRE-type HTH domain (archaeal members contain CBS pair)		COG3620	AF2118:		1
Carbohydrate transport and metabolism	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family		COG3622	Hyi:		1
Mobilome: prophages, transposons	Phage baseplate assembly protein W		COG3628	:		1
Transcription	DNA-binding transcriptional regulator DnrI/AfsR/EmbR, SARP family, contains BTAD domain		COG3629	DnrI:		1
General function prediction only	Ketosteroid isomerase-related protein		COG3631	YesE:		1
Mobilome: prophages, transposons	Uncharacterized Zn-binding protein, DUF971 domain		COG3636	PA5055:		1
Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, ATPase component		COG3638	PhnC:		1
Inorganic ion transport and metabolism	ABC-type phosphate/phosphonate transport system, permease component		COG3639	PhnE:		1
Posttranslational modification, protein turnover, chaperones	CO dehydrogenase nickel-insertion accessory protein CooC1		COG3640	CooC:		1
Translation, ribosomal structure and biogenesis	tRNA A-37 threonylcarbamoyl transferase component Bud32		COG3642	Bud32:tRNA modification		1
Mobilome: prophages, transposons	Phage regulatory protein Rha		COG3646	pRha:		1
Function unknown	Uncharacterized membrane protein YjdF		COG3647	YjdF:		1
